Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
AHI48749,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156922,KJ156922,Taif_3c_2013,Betacoronavirus cameli,1070,ORF1a,2013-06-13
AHI48750,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156924,KJ156924,Hafr-Al-Batin_5b_2013,Betacoronavirus cameli,880,ORF1ab,2013-08-25
AHI48751,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156924,KJ156924,Hafr-Al-Batin_5b_2013,Betacoronavirus cameli,428,ORF1a,2013-08-25
AHI48752,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156925,KJ156925,Asir_1b_2013,Betacoronavirus cameli,784,ORF1ab,2013-07-02
AHI48753,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156925,KJ156925,Asir_1b_2013,Betacoronavirus cameli,332,ORF1a,2013-07-02
AHI48754,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156888,KJ156888,Riyadh_13a_2013,Betacoronavirus cameli,6209,ORF1ab,2013-08-13
AHI48755,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156888,KJ156888,Riyadh_13a_2013,Betacoronavirus cameli,4391,ORF1a,2013-08-13
AHI48756,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156891,KJ156891,Riyadh_10a_2013,Betacoronavirus cameli,6313,ORF1ab,2013-08-05
AHI48757,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156891,KJ156891,Riyadh_10a_2013,Betacoronavirus cameli,4391,ORF1a,2013-08-05
AHI48758,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156896,KJ156896,Taif_2a_2013,Betacoronavirus cameli,6013,ORF1ab,2013-06-12
AHI48759,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156896,KJ156896,Taif_2a_2013,Betacoronavirus cameli,4391,ORF1a,2013-06-12
AHI48760,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156918,KJ156918,Riyadh_17a_2013,Betacoronavirus cameli,6096,ORF1ab,2013-08-26
AHI48761,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156918,KJ156918,Riyadh_17a_2013,Betacoronavirus cameli,4391,ORF1a,2013-08-26
AHI48762,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156926,KJ156926,Riyadh_12a_2013,Betacoronavirus cameli,6114,ORF1ab,2013-08-08
AHI48763,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156926,KJ156926,Riyadh_12a_2013,Betacoronavirus cameli,4391,ORF1a,2013-08-08
AHI48764,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156937,KJ156937,Riyadh_7a_2013,Betacoronavirus cameli,6347,ORF1ab,2013-07-15
AHI48765,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156937,KJ156937,Riyadh_7a_2013,Betacoronavirus cameli,4391,ORF1a,2013-07-15
AHI48766,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156943,KJ156943,Al-Hasa_27a_2013,Betacoronavirus cameli,6091,ORF1ab,2013-06-19
AHI48767,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156943,KJ156943,Al-Hasa_27a_2013,Betacoronavirus cameli,4391,ORF1a,2013-06-19
AHI48768,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156946,KJ156946,Riyadh_11a_2013,Betacoronavirus cameli,6304,ORF1ab,2013-08-06
AHI48769,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156946,KJ156946,Riyadh_11a_2013,Betacoronavirus cameli,4391,ORF1a,2013-08-06
AHI48770,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156884,KJ156884,Al-Hasa_28e_2013,Betacoronavirus cameli,743,ORF1ab,2013-06-22
AHI48771,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156885,KJ156885,Al-Hasa_24d_2013,Betacoronavirus cameli,695,ORF1ab,2013-05-01
AHI48772,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156890,KJ156890,Riyadh_6c_2013,Betacoronavirus cameli,750,ORF1ab,2013-07-02
AHI48773,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156893,KJ156893,Al-Hasa_28d_2013,Betacoronavirus cameli,360,ORF1ab,2013-06-22
AHI48774,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156898,KJ156898,Asir_2e_2013,Betacoronavirus cameli,750,ORF1ab,2013-08-05
AHI48775,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156900,KJ156900,Asir_2d_2013,Betacoronavirus cameli,619,ORF1ab,2013-08-05
AHI48776,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156941,KJ156941,Al-Hasa_26b_2013,Betacoronavirus cameli,6181,ORF1ab,2013-06-18
AHI48777,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156860,KJ156860,Al-Hasa_23a_2013,Betacoronavirus cameli,2020,ORF1a,2013-05-13
AHI48778,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156863,KJ156863,Asir_2a_2013,Betacoronavirus cameli,916,ORF1a,2013-08-05
AHI48779,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156867,KJ156867,Al-Hasa_24a_2013,Betacoronavirus cameli,715,ORF1a,2013-05-01
AHI48780,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156877,KJ156877,Riyadh_15b_2013,Betacoronavirus cameli,703,ORF1a,2013-08-19
AHI48781,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156879,KJ156879,Riyadh_6a_2013,Betacoronavirus cameli,833,ORF1a,2013-07-02
AHI48782,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156880,KJ156880,Riyadh_8a_2013,Betacoronavirus cameli,630,ORF1a,2013-07-17
AHI48783,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156882,KJ156882,Al-Hasa_26a_2013,Betacoronavirus cameli,630,ORF1a,2013-06-18
AHI48784,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156886,KJ156886,Taif_4a_2013,Betacoronavirus cameli,2036,ORF1a,2013-06-13
AHI48785,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156887,KJ156887,Al-Hasa_28a_2013,Betacoronavirus cameli,315,ORF1a,2013-06-22
AHI48786,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156897,KJ156897,Taif_3b_2013,Betacoronavirus cameli,752,ORF1a,2013-06-13
AHI48787,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156899,KJ156899,Asir_2b_2013,Betacoronavirus cameli,918,ORF1a,2013-08-05
AHI48788,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156912,KJ156912,Asir_2c_2013,Betacoronavirus cameli,951,ORF1a,2013-08-05
AHI48789,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156914,KJ156914,Riyadh_15a_2013,Betacoronavirus cameli,1996,ORF1a,2013-08-19
AHI48790,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156919,KJ156919,Al-Hasa_24b_2013,Betacoronavirus cameli,732,ORF1a,2013-05-01
AHI48791,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156931,KJ156931,Hafr-Al-Batin_4a_2013,Betacoronavirus cameli,2047,ORF1a,2013-08-25
AHI48792,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156935,KJ156935,Madinah_1a_2013,Betacoronavirus cameli,2023,ORF1a,2013-09-01
AHI48793,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156938,KJ156938,Taif_3a_2013,Betacoronavirus cameli,738,ORF1a,2013-06-13
AHI48794,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156940,KJ156940,Al-Hasa_28b_2013,Betacoronavirus cameli,3007,ORF1a,2013-06-22
AHI48795,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156947,KJ156947,Riyadh_6b_2013,Betacoronavirus cameli,2752,ORF1a,2013-07-02
AHI48796,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156948,KJ156948,Asir_1a_2013,Betacoronavirus cameli,2103,ORF1a,2013-07-02
AHI48797,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156950,KJ156950,Madinah_3a_2013,Betacoronavirus cameli,616,ORF1a,2013-09-11
AHI48798,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156951,KJ156951,Hafr-Al-Batin_5a_2013,Betacoronavirus cameli,3316,ORF1a,2013-08-25
AHI48799,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156859,KJ156859,Riyadh_15d_2013,Betacoronavirus cameli,442,S protein,2013-08-19
AHI48800,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156864,KJ156864,Hafr-Al-Batin_4c_2013,Betacoronavirus cameli,748,S protein,2013-08-25
AHI48801,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156870,KJ156870,Al-Hasa_24e_2013,Betacoronavirus cameli,700,S protein,2013-05-01
AHI48802,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156904,KJ156904,Madinah_1b_2013,Betacoronavirus cameli,253,S protein,2013-09-01
AHI48803,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156921,KJ156921,Taif_3e_2013,Betacoronavirus cameli,349,S protein,2013-06-13
AHI48804,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156862,KJ156862,Al-Hasa_23e_2013,Betacoronavirus cameli,413,N protein,2013-05-13
AHI48805,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156862,KJ156862,Al-Hasa_23e_2013,Betacoronavirus cameli,112,ORF8b,2013-05-13
AHI48806,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156883,KJ156883,Asir_1d_2013,Betacoronavirus cameli,413,N protein,2013-07-02
AHI48807,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156883,KJ156883,Asir_1d_2013,Betacoronavirus cameli,112,ORF8b,2013-07-02
AHI48808,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156902,KJ156902,Al-Hasa_24g_2013,Betacoronavirus cameli,413,N protein,2013-05-01
AHI48809,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156902,KJ156902,Al-Hasa_24g_2013,Betacoronavirus cameli,112,ORF8b,2013-05-01
AHI48810,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156909,KJ156909,Al-Hasa_28h_2013,Betacoronavirus cameli,413,N protein,2013-06-22
AHI48811,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156909,KJ156909,Al-Hasa_28h_2013,Betacoronavirus cameli,112,ORF8b,2013-06-22
AHI48812,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156953,KJ156953,Riyadh_15f_2013,Betacoronavirus cameli,413,N protein,2013-08-19
AHI48813,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156953,KJ156953,Riyadh_15f_2013,Betacoronavirus cameli,112,ORF8b,2013-08-19
AHI48814,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156865,KJ156865,Riyadh_17c_2013,Betacoronavirus cameli,109,ORF4a,2013-08-26
AHI48815,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156865,KJ156865,Riyadh_17c_2013,Betacoronavirus cameli,246,ORF4b,2013-08-26
AHI48816,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156865,KJ156865,Riyadh_17c_2013,Betacoronavirus cameli,224,ORF5,2013-08-26
AHI48817,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156865,KJ156865,Riyadh_17c_2013,Betacoronavirus cameli,82,E protein,2013-08-26
AHI48818,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156865,KJ156865,Riyadh_17c_2013,Betacoronavirus cameli,219,M protein,2013-08-26
AHI48819,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156865,KJ156865,Riyadh_17c_2013,Betacoronavirus cameli,413,N protein,2013-08-26
AHI48820,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156907,KJ156907,Riyadh_10c_2013,Betacoronavirus cameli,109,ORF4a,2013-08-05
AHI48821,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156907,KJ156907,Riyadh_10c_2013,Betacoronavirus cameli,246,ORF4b,2013-08-05
AHI48822,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156907,KJ156907,Riyadh_10c_2013,Betacoronavirus cameli,224,ORF5,2013-08-05
AHI48823,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156907,KJ156907,Riyadh_10c_2013,Betacoronavirus cameli,82,E protein,2013-08-05
AHI48824,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156907,KJ156907,Riyadh_10c_2013,Betacoronavirus cameli,219,M protein,2013-08-05
AHI48825,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156907,KJ156907,Riyadh_10c_2013,Betacoronavirus cameli,204,N protein,2013-08-05
AHI48826,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156915,KJ156915,Taif_3f_2013,Betacoronavirus cameli,109,ORF4a,2013-06-13
AHI48827,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156915,KJ156915,Taif_3f_2013,Betacoronavirus cameli,246,ORF4b,2013-06-13
AHI48828,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156915,KJ156915,Taif_3f_2013,Betacoronavirus cameli,224,ORF5,2013-06-13
AHI48829,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156915,KJ156915,Taif_3f_2013,Betacoronavirus cameli,82,E protein,2013-06-13
AHI48830,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156923,KJ156923,Al-Hasa_23d_2013,Betacoronavirus cameli,181,ORF4b,2013-05-13
AHI48831,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156923,KJ156923,Al-Hasa_23d_2013,Betacoronavirus cameli,224,ORF5,2013-05-13
AHI48832,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156923,KJ156923,Al-Hasa_23d_2013,Betacoronavirus cameli,82,E protein,2013-05-13
AHI48833,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156923,KJ156923,Al-Hasa_23d_2013,Betacoronavirus cameli,124,M protein,2013-05-13
AHI48834,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156927,KJ156927,Riyadh_6e_2013,Betacoronavirus cameli,246,ORF4b,2013-07-02
AHI48835,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156927,KJ156927,Riyadh_6e_2013,Betacoronavirus cameli,224,ORF5,2013-07-02
AHI48836,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156927,KJ156927,Riyadh_6e_2013,Betacoronavirus cameli,82,E protein,2013-07-02
AHI48837,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156927,KJ156927,Riyadh_6e_2013,Betacoronavirus cameli,219,M protein,2013-07-02
AHI48838,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156927,KJ156927,Riyadh_6e_2013,Betacoronavirus cameli,413,N protein,2013-07-02
AHI48839,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156927,KJ156927,Riyadh_6e_2013,Betacoronavirus cameli,112,ORF8b,2013-07-02
AHI48840,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156928,KJ156928,Al-Hasa_28g_2013,Betacoronavirus cameli,124,M protein,2013-06-22
AHI48841,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156933,KJ156933,Riyadh_15e_2013,Betacoronavirus cameli,109,ORF4a,2013-08-19
AHI48842,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156933,KJ156933,Riyadh_15e_2013,Betacoronavirus cameli,246,ORF4b,2013-08-19
AHI48843,Middle East respiratory syndrome-related coronavirus,GenBank,set:KJ156933,KJ156933,Riyadh_15e_2013,Betacoronavirus cameli,203,ORF5,2013-08-19
AHC74086,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,4391,orf1a,2013-10-13
AHC74087,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,2685,orf1ab,2013-10-13
AHC74088,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,1353,S,2013-10-13
AHC74089,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,103,orf3,2013-10-13
AHC74090,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,109,orf4a,2013-10-13
AHC74091,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,246,orf4b,2013-10-13
AHC74092,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,82,E,2013-10-13
AHC74093,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,224,orf5,2013-10-13
AHC74094,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,219,M,2013-10-13
AHC74095,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961221,KF961221,Qatar3,Betacoronavirus cameli,413,N,2013-10-13
AHC74096,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,4391,orf1a,2013-10-17
AHC74097,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,2685,orf1ab,2013-10-17
AHC74098,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,1353,S,2013-10-17
AHC74099,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,103,orf3,2013-10-17
AHC74100,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,109,orf4a,2013-10-17
AHC74101,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,246,orf4b,2013-10-17
AHC74102,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,224,orf5,2013-10-17
AHC74103,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,82,E,2013-10-17
AHC74104,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,219,M,2013-10-17
AHC74105,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,413,N,2013-10-17
AHC74106,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF961222,KF961222,Qatar4,Betacoronavirus cameli,112,orf8b,2013-10-17
AHC74080,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF933380,KF933380,1,Betacoronavirus cameli,251,ORF1a,2013-10-17
AHC74081,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF933381,KF933381,1,Betacoronavirus cameli,195,ORF1a,2013-10-17
AHC74082,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF933382,KF933382,1,Betacoronavirus cameli,263,ORF1b,2013-10-17
AHC74083,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF933383,KF933383,1,Betacoronavirus cameli,119,Spike,2013-10-17
AHC74084,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF933384,KF933384,1,Betacoronavirus cameli,246,ORF4b,2013-10-17
AHC74085,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF933385,KF933385,1,Betacoronavirus cameli,313,ORF1a,2013-10-17
AHB33324,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,7078,ORF1ab,2013-05-07
AHB33325,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,4391,ORF1a,2013-05-07
AHB33326,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,1353,S protein,2013-05-07
AHB33327,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,103,ORF3,2013-05-07
AHB33328,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,109,ORF4a,2013-05-07
AHB33329,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,246,ORF4b,2013-05-07
AHB33330,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,224,ORF5,2013-05-07
AHB33331,Middle East respiratory syndrome-related coronavirus,GenBank,set:KF745068,KF745068,FRA/UAE,Betacoronavirus cameli,82,E protein,2013-05-07
