Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
BAG83028,Bovine coronavirus,GenBank,set:AB450895,AB450895,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83029,Bovine coronavirus,GenBank,set:AB450896,AB450896,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83030,Bovine coronavirus,GenBank,set:AB450897,AB450897,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83031,Bovine coronavirus,GenBank,set:AB450898,AB450898,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83032,Bovine coronavirus,GenBank,set:AB450899,AB450899,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83033,Bovine coronavirus,GenBank,set:AB450900,AB450900,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83034,Bovine coronavirus,GenBank,set:AB450901,AB450901,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83035,Bovine coronavirus,GenBank,set:AB450902,AB450902,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83036,Bovine coronavirus,GenBank,set:AB450903,AB450903,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83037,Bovine coronavirus,GenBank,set:AB450904,AB450904,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83038,Bovine coronavirus,GenBank,set:AB450905,AB450905,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83039,Bovine coronavirus,GenBank,set:AB450906,AB450906,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83040,Bovine coronavirus,GenBank,set:AB450907,AB450907,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83041,Bovine coronavirus,GenBank,set:AB450908,AB450908,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83042,Bovine coronavirus,GenBank,set:AB450909,AB450909,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83043,Bovine coronavirus,GenBank,set:AB450910,AB450910,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83044,Bovine coronavirus,GenBank,set:AB450911,AB450911,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83045,Bovine coronavirus,GenBank,set:AB450912,AB450912,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83046,Bovine coronavirus,GenBank,set:AB450913,AB450913,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83047,Bovine coronavirus,GenBank,set:AB450914,AB450914,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83048,Bovine coronavirus,GenBank,set:AB450915,AB450915,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83049,Bovine coronavirus,GenBank,set:AB450916,AB450916,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83050,Bovine coronavirus,GenBank,set:AB450917,AB450917,,Betacoronavirus 1,137,spike protein subunit 1,
BAG83051,Bovine coronavirus,GenBank,set:AB451543,AB451543,,Betacoronavirus 1,137,spike protein subunit 1,
ACI88715,Bovine coronavirus,GenBank,set:FJ218459,FJ218459,,Betacoronavirus 1,134,nucleocapsid protein,1980
ACI88716,Bovine coronavirus,GenBank,set:FJ218460,FJ218460,,Betacoronavirus 1,85,nucleocapsid protein,1980
ACF21935,Bovine coronavirus,GenBank,set:EU814647,EU814647,,Betacoronavirus 1,1363,S protein,
ACF21936,Bovine coronavirus,GenBank,set:EU814648,EU814648,,Betacoronavirus 1,1363,S protein,
P0C6T8,Bovine enteric coronavirus (strain 98TXSF-110-ENT),GenBank,,,,Betacoronavirus 1,4383,Replicase polyprotein 1a,
P0C6T9,Bovine respiratory coronavirus (strain 98TXSF-110-LUN),GenBank,,,,Betacoronavirus 1,4383,Replicase polyprotein 1a,
P0C6U0,Bovine coronavirus Mebus,GenBank,,,,Betacoronavirus 1,4383,Replicase polyprotein 1a,
P0C6U1,Bovine coronavirus strain Quebec,GenBank,,,,Betacoronavirus 1,4383,Replicase polyprotein 1a,
P0C6W7,Bovine enteric coronavirus (strain 98TXSF-110-ENT),GenBank,,,,Betacoronavirus 1,7094,Replicase polyprotein 1ab,
P0C6W8,Bovine respiratory coronavirus (strain 98TXSF-110-LUN),GenBank,,,,Betacoronavirus 1,7094,Replicase polyprotein 1ab,
P0C6W9,Bovine coronavirus Mebus,GenBank,,,,Betacoronavirus 1,7094,Replicase polyprotein 1ab,
P0C6X0,Bovine coronavirus strain Quebec,GenBank,,,,Betacoronavirus 1,7059,Replicase polyprotein 1ab,
ACD91933,Bovine coronavirus UP1/PRT/2005,GenBank,set:EU703815,EU703815,,Betacoronavirus 1,107,hemmaglutinin-esterase protein,2005
ACD91934,Bovine coronavirus UP2/PRT/2005,GenBank,set:EU703816,EU703816,,Betacoronavirus 1,107,hemmaglutinin-esterase protein,2005
ABV74051,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,62,nonstructural protein 1b,
ABV74052,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,278,32 kDa nonstructural protein,
ABV74053,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABV74054,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,1363,spike protein,
ABV74055,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,43,4.9 kDa nonstructural protein,
ABV74056,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,45,4.8 kDa nonstructural protein,
ABV74057,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,109,12.7 kDa nonstructural protein,
ABV74058,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,84,envelope protein,
ABV74059,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,230,membrane protein,
ABV74060,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,448,nucleocapsid protein,
ABV74061,Bovine coronavirus Bubalus/Italy/179/07-11,GenBank,set:EU019216,EU019216,,Betacoronavirus 1,207,I protein,
BAF75628,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,7094,ORF1ab polyprotein,
BAF75629,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,278,32 kDa protein,
BAF75630,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,424,hemagglutinin-esterase glycoprotein,
BAF75631,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,1363,spike glycoprotein,
BAF75632,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,43,4.9 kDa protein,
BAF75633,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,45,4.8 kDa protein,
BAF75634,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,109,12.7 kDa protein,
BAF75635,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,84,small envelope protein,
BAF75636,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,230,membrane protein,
BAF75637,Bovine coronavirus,GenBank,set:AB354579,AB354579,,Betacoronavirus 1,448,nucleocapsid protein,
P0C2Q1,Bovine enteric coronavirus (strain 98TXSF-110-ENT),GenBank,,,,Betacoronavirus 1,84,Envelope small membrane protein,
P0C2Q2,Bovine coronavirus (strain LSU-94LSS-051),GenBank,,,,Betacoronavirus 1,84,Envelope small membrane protein,
P0C2Q3,Bovine respiratory coronavirus (strain 98TXSF-110-LUN),GenBank,,,,Betacoronavirus 1,84,Envelope small membrane protein,
P0C2Q4,Bovine coronavirus LY-138,GenBank,,,,Betacoronavirus 1,84,Envelope small membrane protein,
P0C2Q5,Bovine coronavirus (strain OK-0514-3),GenBank,,,,Betacoronavirus 1,84,Envelope small membrane protein,
P0C2Q6,Bovine coronavirus strain Ontario,GenBank,,,,Betacoronavirus 1,84,Envelope small membrane protein,
P0C2Q7,Bovine coronavirus strain Quebec,GenBank,,,,Betacoronavirus 1,84,Envelope small membrane protein,
ABP73655,Bovine coronavirus,GenBank,set:EF445634,EF445634,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP73656,Bovine coronavirus,GenBank,set:EF445634,EF445634,,Betacoronavirus 1,1363,spike protein,
ABP38230,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,84,envelope protein,
ABP38231,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38232,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,448,nucleocapsid protein,
ABP38233,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,45,4.8 kDa non-structural protein,
ABP38234,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38235,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38236,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,1363,spike protein,
ABP38237,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38238,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,230,membrane protein,
ABP38239,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38240,Bovine coronavirus E-AH65,GenBank,set:EF424615,EF424615,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38241,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38242,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38243,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,1363,spike protein,
ABP38244,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,84,envelope protein,
ABP38245,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38246,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38247,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,448,nucleocapsid protein,
ABP38248,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,45,4.8 kDa non-structural protein,
ABP38249,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38250,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,230,membrane protein,
ABP38251,Bovine coronavirus E-AH65-TC,GenBank,set:EF424616,EF424616,,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38252,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38253,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,1363,spike protein,
ABP38254,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38255,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,230,membrane protein,
ABP38256,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38257,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38258,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38259,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,448,nucleocapsid protein,
ABP38260,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,84,envelope protein,
ABP38261,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38262,Bovine coronavirus R-AH65,GenBank,set:EF424617,EF424617,,Betacoronavirus 1,45,4.8 kDa non-structural protein,
ABP38263,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38264,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,84,envelope protein,
ABP38265,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38266,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38267,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,1363,spike protein,
ABP38268,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38269,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38270,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,230,membrane protein,
ABP38271,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38272,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,45,4.8 kDa non-structural protein,
ABP38273,Bovine coronavirus R-AH65-TC,GenBank,set:EF424618,EF424618,,Betacoronavirus 1,448,nucleocapsid protein,
ABP38274,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38275,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,45,4.8 kDa non-structural protein,
ABP38276,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,448,nucleocapsid protein,
ABP38277,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38278,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,230,membrane protein,
ABP38279,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,1363,spike protein,
ABP38280,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38281,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,84,envelope protein,
ABP38282,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38283,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38284,Bovine coronavirus E-AH187,GenBank,set:EF424619,EF424619,,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38285,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,230,membrane protein,
ABP38286,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38287,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38288,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,45,4.8 kDa non-structural protein,
ABP38289,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38290,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38291,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38292,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,84,envelope protein,
ABP38293,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38294,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,448,nucleocapsid protein,
ABP38295,Bovine coronavirus R-AH187,GenBank,set:EF424620,EF424620,,Betacoronavirus 1,1363,spike protein,
ABP38296,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38297,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38298,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,38,truncated 4.8 kDa non-structural protein,
ABP38299,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38300,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,82,envelope protein,
ABP38301,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38302,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,448,nucleocapsid protein,
ABP38303,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38304,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38305,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,230,membrane protein,
ABP38306,Sable antelope coronavirus US/OH1/2003,GenBank,set:EF424621,EF424621,WD1418,Betacoronavirus 1,1363,spike protein,
ABP38307,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,38,truncated 4.8 kDa non-structural protein,
ABP38308,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,230,membrane protein,
ABP38309,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,84,envelope protein,
ABP38310,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,448,nucleocapsid protein,
ABP38311,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38312,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38313,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,1358,spike protein,
ABP38314,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38315,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38316,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38317,Giraffe coronavirus US/OH3-TC/2006,GenBank,set:EF424622,EF424622,,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38318,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38319,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,109,12.7 kDa non-structural protein,
ABP38320,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,38,truncated 4.8 kDa non-structural protein,
ABP38321,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,448,nucleocapsid protein,
ABP38322,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38323,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38324,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38325,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,230,membrane protein,
ABP38326,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,84,envelope protein,
ABP38327,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38328,Giraffe coronavirus US/OH3/2003,GenBank,set:EF424623,EF424623,WD1421,Betacoronavirus 1,1358,spike protein,
ABP38329,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,4383,ORF1a polyprotein,
ABP38330,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,448,nucleocapsid protein,
ABP38331,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,230,membrane protein,
ABP38332,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,29,4.9 kDa non-structural protein,
ABP38333,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,2717,ORF1b polyprotein,
ABP38334,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,1358,spike protein,
ABP38335,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,278,32 kDa non-structural protein,
ABP38336,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,38,truncated 4.8 kDa non-structural protein,
ABP38337,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,84,envelope protein,
ABP38338,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,424,hemagglutinin-esterase,
ABP38339,Calf-giraffe coronavirus US/OH3/2006,GenBank,set:EF424624,EF424624,BO 13151,Betacoronavirus 1,109,12.7 kDa non-structural protein,
P0C2P7,Bovine enteric coronavirus (strain 98TXSF-110-ENT),GenBank,,,,Betacoronavirus 1,109,Non-structural protein of 12.7 kDa,
P0C2P8,Bovine coronavirus (strain LSU-94LSS-051),GenBank,,,,Betacoronavirus 1,109,Non-structural protein of 12.7 kDa,
