Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
ALJ99892,GenBank,KT253269,set:KT253269,orf1a,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,4095,2011
ALJ99893,GenBank,KT253270,set:KT253270,orf1a,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,4095,2010
ALJ99894,GenBank,KT253271,set:KT253271,orf1a,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,4090,2011
ALJ99895,GenBank,KT253272,set:KT253272,orf1a,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,4092,2010
ALJ99896,GenBank,KT253273,set:KT253273,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/AT1A-F26/Hip_cf._rub/GHA/2010,272,2010
ALJ99897,GenBank,KT253274,set:KT253274,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/AT1A-F63/Hip_aba/GHA/2010,272,2010
ALJ99898,GenBank,KT253275,set:KT253275,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO1E-F102/Hip_cf._rub/GHA/2011,272,2011
ALJ99899,GenBank,KT253276,set:KT253276,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO1E-F82/Hip_cf._rub/GHA/2011,272,2011
ALJ99900,GenBank,KT253277,set:KT253277,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2A-F15/Hip_cf._rub/GHA/2010,272,2010
ALJ99901,GenBank,KT253278,set:KT253278,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2A-F23/Hip_cf._rub/GHA/2010,272,2010
ALJ99902,GenBank,KT253279,set:KT253279,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2B-F210/Hip_cf._rub/GHA/2011,272,2011
ALJ99903,GenBank,KT253280,set:KT253280,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F101/Hip_aba/GHA/2011,272,2011
ALJ99904,GenBank,KT253281,set:KT253281,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F124/Hip_cf._rub/GHA/2011,272,2011
ALJ99905,GenBank,KT253282,set:KT253282,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F155/Hip_cf._rub/GHA/2011,272,2011
ALJ99906,GenBank,KT253283,set:KT253283,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F156/Hip_cf._rub/GHA/2011,272,2011
ALJ99907,GenBank,KT253284,set:KT253284,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F157/Hip_cf._rub/GHA/2011,272,2011
ALJ99908,GenBank,KT253285,set:KT253285,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F159/Hip_cf._rub/GHA/2011,272,2011
ALJ99909,GenBank,KT253286,set:KT253286,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F160/Hip_cf._rub/GHA/2011,272,2011
ALJ99910,GenBank,KT253287,set:KT253287,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F27/Hip_cf._rub/GHA/2011,272,2011
ALJ99911,GenBank,KT253288,set:KT253288,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/BUO2E-F39/Hip_cf._rub/GHA/2011,272,2011
ALJ99912,GenBank,KT253289,set:KT253289,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/FO-A-58/Hip_aba/GHA/2010,272,2010
ALJ99913,GenBank,KT253290,set:KT253290,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/FO-A-73/Hip_cf._rub/GHA/2010,272,2010
ALJ99914,GenBank,KT253291,set:KT253291,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/FO1E-F11/Hip_cf._rub/GHA/2011,272,2011
ALJ99915,GenBank,KT253292,set:KT253292,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/FO1E-F65/Hip_cf._rub/GHA/2011,272,2011
ALJ99916,GenBank,KT253293,set:KT253293,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/GB59-22/Hip_cf._rub/GHA/2009,272,2009
ALJ99917,GenBank,KT253294,set:KT253294,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/GB59-67/Hip_aba/GHA/2009,272,2009
ALJ99918,GenBank,KT253295,set:KT253295,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/GB59-69/Hip_cf._rub/GHA/2009,272,2009
ALJ99919,GenBank,KT253296,set:KT253296,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/KW1E-F77/Hip_aba/GHA/2011,272,2011
ALJ99920,GenBank,KT253297,set:KT253297,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/KW2E-F128/Hip_cf._rub/GHA/2011,272,2011
ALJ99921,GenBank,KT253298,set:KT253298,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/KWTELE-13/Hip_cf._rub/GHA/2011,272,2011
ALJ99922,GenBank,KT253299,set:KT253299,RNA-dependent RNA polymerase,229E-related bat coronavirus,BtCoV/KWTELE-9/Hip_cf._rub/GHA/2011,272,2011
ALJ99923,GenBank,KT253300,set:KT253300,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GBR/KI/1975,272,1975
ALJ99924,GenBank,KT253301,set:KT253301,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GBR/LP/1963,272,1963
ALJ99925,GenBank,KT253302,set:KT253302,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/100/2008,272,2008
ALJ99926,GenBank,KT253303,set:KT253303,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/101/2008,272,2008
ALJ99927,GenBank,KT253304,set:KT253304,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/1334/2010,272,2010
ALJ99928,GenBank,KT253305,set:KT253305,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/1337/2010,272,2010
ALJ99929,GenBank,KT253306,set:KT253306,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/1551/2010,272,2010
ALJ99930,GenBank,KT253307,set:KT253307,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/1812/2010,272,2010
ALJ99931,GenBank,KT253308,set:KT253308,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/373/2011,272,2011
ALJ99932,GenBank,KT253309,set:KT253309,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/499/2010,272,2010
ALJ99933,GenBank,KT253310,set:KT253310,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/53/2008,272,2008
ALJ99934,GenBank,KT253311,set:KT253311,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/629/2010,272,2010
ALJ99935,GenBank,KT253312,set:KT253312,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GER/645/2010,272,2010
ALJ99936,GenBank,KT253313,set:KT253313,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GHA/83/2008,272,2008
ALJ99937,GenBank,KT253314,set:KT253314,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GHA/860/2008,272,2008
ALJ99938,GenBank,KT253315,set:KT253315,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GHA/938/2008,272,2008
ALJ99939,GenBank,KT253316,set:KT253316,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GHA/939/2008,272,2008
ALJ99940,GenBank,KT253317,set:KT253317,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/GHA/997/2008,272,2008
ALJ99941,GenBank,KT253318,set:KT253318,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/HKG/HK_2_26/2002,272,2002
ALJ99942,GenBank,KT253319,set:KT253319,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/HKG/HK_2_26B/2002,272,2002
ALJ99943,GenBank,KT253320,set:KT253320,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/HKG/HK_4_27/2006,272,2006
ALJ99944,GenBank,KT253321,set:KT253321,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/HKG/HK_5_10/2002,272,2002
ALJ99945,GenBank,KT253322,set:KT253322,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/HKG/HK_7_6/2004,272,2004
ALJ99946,GenBank,KT253323,set:KT253323,RNA-dependent RNA polymerase,Human coronavirus 229E,HCoV-229E/human/NED/21050349/2010,272,2010
ALK28765,GenBank,KT253259,set:KT253259,spike glycoprotein,229E-related bat coronavirus,BtCoV/AT1A-F45/Hip_aba/GHA/2010,1582,2010
ALK28766,GenBank,KT253260,set:KT253260,spike glycoprotein,229E-related bat coronavirus,BtCoV/AT1A-F41/Hip_aba/GHA/2010,1582,2010
ALK28767,GenBank,KT253261,set:KT253261,spike glycoprotein,229E-related bat coronavirus,BtCoV/FO-A-42/Hip_aba/GHA/2010,1362,2010
ALK28768,GenBank,KT253262,set:KT253262,spike glycoprotein,229E-related bat coronavirus,BtCoV/BUO2E-F58/Hip_cf._rub/GHA/2011,1362,2011
ALK28769,GenBank,KT253263,set:KT253263,spike glycoprotein,229E-related bat coronavirus,BtCoV/FO1E-F66/Hip_cf._rub/GHA/2011,1362,2011
ALK28770,GenBank,KT253264,set:KT253264,spike glycoprotein,229E-related bat coronavirus,BtCoV/KW1C-F161/Hip_cf._rub/GHA/2010,1571,2010
ALK28771,GenBank,KT253265,set:KT253265,spike glycoprotein,229E-related bat coronavirus,BtCoV/KW1E-F12/Hip_cf._rub/GHA/2011,1362,2011
ALK28772,GenBank,KT253266,set:KT253266,spike glycoprotein,229E-related bat coronavirus,BtCoV/BUO2A-75/Hip_aba/GHA/2010,1362,2010
ALK28773,GenBank,KT253267,set:KT253267,spike glycoprotein,229E-related bat coronavirus,BtCoV/FO1E-F67/Hip_cf._rub/GHA/2011,1362,2011
ALK28774,GenBank,KT253268,set:KT253268,spike glycoprotein,229E-related bat coronavirus,BtCoV/KW2E-F73/Hip_cf._rub/GHA/2011,1572,2011
ALK28775,GenBank,KT253269,set:KT253269,spike glycoprotein,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,1363,2011
ALK28776,GenBank,KT253269,set:KT253269,orf4,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,226,2011
ALK28777,GenBank,KT253269,set:KT253269,E,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,77,2011
ALK28778,GenBank,KT253269,set:KT253269,M,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,226,2011
ALK28779,GenBank,KT253269,set:KT253269,N,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,395,2011
ALK28780,GenBank,KT253269,set:KT253269,orf8,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,98,2011
ALK28781,GenBank,KT253270,set:KT253270,spike glycoprotein,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,1361,2010
ALK28782,GenBank,KT253270,set:KT253270,orf4,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,226,2010
ALK28783,GenBank,KT253270,set:KT253270,E,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,77,2010
ALK28784,GenBank,KT253270,set:KT253270,M,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,226,2010
ALK28785,GenBank,KT253270,set:KT253270,N,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,395,2010
ALK28786,GenBank,KT253270,set:KT253270,orf8,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,98,2010
ALK28787,GenBank,KT253271,set:KT253271,spike glycoprotein,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,1572,2011
ALK28788,GenBank,KT253271,set:KT253271,orf4,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,226,2011
ALK28789,GenBank,KT253271,set:KT253271,E,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,75,2011
ALK28790,GenBank,KT253271,set:KT253271,M,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,226,2011
ALK28791,GenBank,KT253271,set:KT253271,N,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,391,2011
ALK28792,GenBank,KT253271,set:KT253271,orf8,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,123,2011
ALK28793,GenBank,KT253272,set:KT253272,spike glycoprotein,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,1582,2010
ALK28794,GenBank,KT253272,set:KT253272,orf4,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,227,2010
ALK28795,GenBank,KT253272,set:KT253272,E,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,76,2010
ALK28796,GenBank,KT253272,set:KT253272,M,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,233,2010
ALK28797,GenBank,KT253272,set:KT253272,N,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,394,2010
ALK28798,GenBank,KT253272,set:KT253272,orf8,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,98,2010
ALK43112,GenBank,KT253272,set:KT253272,orf1ab,229E-related bat coronavirus,BtCoV/AT1A-F1/Hip_aba/GHA/2010,6766,2010
ALK43113,GenBank,KT253271,set:KT253271,orf1ab,229E-related bat coronavirus,BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011,6763,2011
ALK43114,GenBank,KT253270,set:KT253270,orf1ab,229E-related bat coronavirus,BtCoV/FO1A-F2/Hip_aba/GHA/2010,6768,2010
ALK43115,GenBank,KT253269,set:KT253269,orf1ab,229E-related bat coronavirus,BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011,6768,2011
AKA09607,GenBank,KM077069,set:KM077069,spike protein,Human coronavirus 229E,TN95_2-39,320,
AKA09608,GenBank,KM077070,set:KM077070,spike protein,Human coronavirus 229E,TN93_3-40,320,
AKA09609,GenBank,KM077071,set:KM077071,spike protein,Human coronavirus 229E,TN93_3-50,320,
AKL87217,GenBank,KP347630,set:KP347630,polyprotein 1ab,Human coronavirus 229E,sh2922,137,
AKL87218,GenBank,KP347631,set:KP347631,polyprotein 1ab,Human coronavirus 229E,sh2933,137,
AJS10800,GenBank,KP112147,set:KP112147,pol protein,Human coronavirus 229E,HCOV/KENYA/002/2012,142,2014-07-01
AJS10801,GenBank,KP112148,set:KP112148,pol protein,Human coronavirus 229E,HCOV/KENYA/006/2009,143,2014-07-01
AJS10802,GenBank,KP112149,set:KP112149,pol protein,Human coronavirus 229E,HCOV/KENYA/009/2010,137,2014-07-01
AJE26205,GenBank,KM676092,set:KM676092,ORF1a/b polyprotein,Human coronavirus 229E,BJ298,128,2014-05
AIG96640,GenBank,KJ866056,set:KJ866056,1ab polyprotein,Human coronavirus 229E,CU-A54/2013,137,2013-05-15
AIG96641,GenBank,KJ866057,set:KJ866057,1ab polyprotein,Human coronavirus 229E,CU-B8003/2013,137,2013-06-12
AIG96642,GenBank,KJ866058,set:KJ866058,1ab polyprotein,Human coronavirus 229E,CU-CU331/2012,137,2012-02-04
AIG96643,GenBank,KJ866059,set:KJ866059,1ab polyprotein,Human coronavirus 229E,CU-CU334/2012,137,2012-02-04
AIG96644,GenBank,KJ866060,set:KJ866060,1ab polyprotein,Human coronavirus 229E,CU-CU359/2012,137,2012-05-22
AIG96686,GenBank,KJ866102,set:KJ866102,spike glycoprotein,Human coronavirus 229E,CU-A54/2013,353,2013-05-15
AIG96687,GenBank,KJ866103,set:KJ866103,spike glycoprotein,Human coronavirus 229E,CU-B8003/2013,353,2013-06-12
AIG96688,GenBank,KJ866104,set:KJ866104,spike glycoprotein,Human coronavirus 229E,CU-CU331/2012,353,2012-02-04
AIG96689,GenBank,KJ866105,set:KJ866105,spike glycoprotein,Human coronavirus 229E,CU-CU334/2012,353,2012-02-04
AIG96690,GenBank,KJ866106,set:KJ866106,spike glycoprotein,Human coronavirus 229E,CU-CU359/2012,353,2012-05-22
BAP75906,GenBank,LC005736,set:LC005736,nucleocapsid protein,Human coronavirus 229E,,366,2008
BAP75907,GenBank,LC005737,set:LC005737,nucleocapsid protein,Human coronavirus 229E,,366,2010
BAP75908,GenBank,LC005738,set:LC005738,nucleocapsid protein,Human coronavirus 229E,,366,2010
BAP75909,GenBank,LC005739,set:LC005739,nucleocapsid protein,Human coronavirus 229E,,366,2010
BAP75910,GenBank,LC005740,set:LC005740,nucleocapsid protein,Human coronavirus 229E,,366,2010
BAP75911,GenBank,LC005741,set:LC005741,nucleocapsid protein,Human coronavirus 229E,,366,2010
AII82118,GenBank,KJ796450,set:KJ796450,spike protein,Human coronavirus 229E,BA117,167,2011-12-13
AII82119,GenBank,KJ796451,set:KJ796451,spike protein,Human coronavirus 229E,BA35,167,2011-12-08
AII82120,GenBank,KJ796452,set:KJ796452,spike protein,Human coronavirus 229E,BA71,167,2011-12-08
AII82121,GenBank,KJ796453,set:KJ796453,spike protein,Human coronavirus 229E,BA106,167,2011-12-13
AII82122,GenBank,KJ796454,set:KJ796454,spike protein,Human coronavirus 229E,KA46,167,2012-03-19
AII82123,GenBank,KJ796455,set:KJ796455,spike protein,Human coronavirus 229E,KA22,167,2011-10-24
AII82124,GenBank,KJ796456,set:KJ796456,spike protein,Human coronavirus 229E,KA48,167,2012-03-19
AII82125,GenBank,KJ796457,set:KJ796457,spike protein,Human coronavirus 229E,KA47,167,2011-12-08
AII82126,GenBank,KJ796458,set:KJ796458,spike protein,Human coronavirus 229E,BA42,167,2011-12-08
AII82127,GenBank,KJ796459,set:KJ796459,spike protein,Human coronavirus 229E,BA70,167,2011-12-08
AII82128,GenBank,KJ796460,set:KJ796460,spike protein,Human coronavirus 229E,BA41,167,2011-12-08
AII82129,GenBank,KJ796461,set:KJ796461,spike protein,Human coronavirus 229E,BA125,167,2011-12-19
AII82130,GenBank,KJ796462,set:KJ796462,spike protein,Human coronavirus 229E,BA60,167,2011-12-21
AII82131,GenBank,KJ796463,set:KJ796463,spike protein,Human coronavirus 229E,BA47,167,2012-03-19
AIG59195,GenBank,KJ768612,set:KJ768612,spike protein,Human coronavirus 229E,BA92,165,2011-12-13
AIG59196,GenBank,KJ768613,set:KJ768613,spike protein,Human coronavirus 229E,BA93,166,2011-12-14
AIG59197,GenBank,KJ768614,set:KJ768614,spike protein,Human coronavirus 229E,BA38,165,2011-12-07
AIG59198,GenBank,KJ768615,set:KJ768615,spike protein,Human coronavirus 229E,FA89,165,2011-12-13
AIG59199,GenBank,KJ768616,set:KJ768616,spike protein,Human coronavirus 229E,FA90,165,2012-02-17
AIG59200,GenBank,KJ768617,set:KJ768617,spike protein,Human coronavirus 229E,KA125,165,2012-01-04
AIG59201,GenBank,KJ768618,set:KJ768618,spike protein,Human coronavirus 229E,KA185,165,2012-01-04
AIG59202,GenBank,KJ768619,set:KJ768619,spike protein,Human coronavirus 229E,KA187,165,2012-01-04
AIG59203,GenBank,KJ768620,set:KJ768620,spike protein,Human coronavirus 229E,KA353,165,2012-07-18
AIG59204,GenBank,KJ768621,set:KJ768621,spike protein,Human coronavirus 229E,KA186,135,2012-05-11
AGW80667,GenBank,KF285470,set:KF285470,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80668,GenBank,KF285471,set:KF285471,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80669,GenBank,KF285472,set:KF285472,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80670,GenBank,KF285473,set:KF285473,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80671,GenBank,KF285474,set:KF285474,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80672,GenBank,KF285475,set:KF285475,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80673,GenBank,KF285476,set:KF285476,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80674,GenBank,KF285477,set:KF285477,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80675,GenBank,KF285478,set:KF285478,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80676,GenBank,KF285479,set:KF285479,replicase polyprotein 1ab,Human coronavirus 229E,,534,
AGW80677,GenBank,KF285480,set:KF285480,spike glycoprotein,Human coronavirus 229E,,585,
AGW80678,GenBank,KF285481,set:KF285481,replicase polyprotein 1ab,Human coronavirus 229E,,438,
AGW80679,GenBank,KF285482,set:KF285482,replicase polyprotein 1ab,Human coronavirus 229E,,438,
AGW80680,GenBank,KF293662,set:KF293662,nucleocapsid protein,Human coronavirus 229E,,244,
AGW80681,GenBank,KF293663,set:KF293663,nucleocapsid protein,Human coronavirus 229E,,244,
AGW80930,GenBank,KF293664,set:KF293664,replicase polyprotein 1ab,Human coronavirus 229E,,6758,
AGW80931,GenBank,KF293664,set:KF293664,replicase polyprotein 1a,Human coronavirus 229E,,4085,
AGW80932,GenBank,KF293664,set:KF293664,spike glycoprotein,Human coronavirus 229E,,1173,
AGW80933,GenBank,KF293664,set:KF293664,4a protein,Human coronavirus 229E,,133,
AGW80934,GenBank,KF293664,set:KF293664,4b protein,Human coronavirus 229E,,88,
AGW80935,GenBank,KF293664,set:KF293664,envelope protein,Human coronavirus 229E,,77,
AGW80936,GenBank,KF293664,set:KF293664,membrane protein,Human coronavirus 229E,,225,
AGW80937,GenBank,KF293664,set:KF293664,nucleocapsid protein,Human coronavirus 229E,,389,
AGW80938,GenBank,KF293665,set:KF293665,replicase polyprotein 1ab,Human coronavirus 229E,,6758,
AGW80939,GenBank,KF293665,set:KF293665,replicase polyprotein 1a,Human coronavirus 229E,,4085,
AGW80940,GenBank,KF293665,set:KF293665,spike glycoprotein,Human coronavirus 229E,,1173,
AGW80941,GenBank,KF293665,set:KF293665,4a protein,Human coronavirus 229E,,133,
AGW80942,GenBank,KF293665,set:KF293665,4b protein,Human coronavirus 229E,,88,
AGW80943,GenBank,KF293665,set:KF293665,envelope protein,Human coronavirus 229E,,77,
AGW80944,GenBank,KF293665,set:KF293665,membrane protein,Human coronavirus 229E,,225,
AGW80945,GenBank,KF293665,set:KF293665,nucleocapsid protein,Human coronavirus 229E,,389,
AGW80946,GenBank,KF293666,set:KF293666,replicase polyprotein 1ab,Human coronavirus 229E,,6758,
AGW80947,GenBank,KF293666,set:KF293666,replicase polyprotein 1a,Human coronavirus 229E,,4085,
AGW80948,GenBank,KF293666,set:KF293666,spike glycoprotein,Human coronavirus 229E,,1173,
AGW80949,GenBank,KF293666,set:KF293666,4a protein,Human coronavirus 229E,,133,
AGW80950,GenBank,KF293666,set:KF293666,4b protein,Human coronavirus 229E,,88,
AGW80951,GenBank,KF293666,set:KF293666,envelope protein,Human coronavirus 229E,,77,
AGW80952,GenBank,KF293666,set:KF293666,membrane protein,Human coronavirus 229E,,225,
AGW80953,GenBank,KF293666,set:KF293666,nucleocapsid protein,Human coronavirus 229E,,389,
AFR45520,GenBank,JX513211,set:JX513211,1ab polyprotein,Human coronavirus 229E,CU-H2896/2011,187,2011-01-13
AFR45554,GenBank,JX513245,set:JX513245,spike protein,Human coronavirus 229E,CU-H2869/2011,362,2011-01-06
AGT21338,GenBank,KF514429,set:KF514429,spike glycoprotein,Human coronavirus 229E,,1170,1989-02-07
AGT21339,GenBank,KF514429,set:KF514429,non-structural protein 3,Human coronavirus 229E,,219,1989-02-07
AGT21340,GenBank,KF514429,set:KF514429,envelope small membrane protein,Human coronavirus 229E,,77,1989-02-07
AGT21341,GenBank,KF514429,set:KF514429,membrane protein,Human coronavirus 229E,,225,1989-02-07
AGT21342,GenBank,KF514429,set:KF514429,nucleoprotein,Human coronavirus 229E,,389,1989-02-07
AGT21343,GenBank,KF514430,set:KF514430,replicase polyprotein 1a,Human coronavirus 229E,,4090,1993-03-18
AGT21344,GenBank,KF514430,set:KF514430,replicase polyprotein 1ab,Human coronavirus 229E,,6763,1993-03-18
AGT21345,GenBank,KF514430,set:KF514430,spike glycoprotein,Human coronavirus 229E,,1170,1993-03-18
