Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
ABG25929,Feline coronavirus,GenBank,set:DQ675418,DQ675418,,Alphacoronavirus 1,206,ORF7b,2003
ABG25930,Feline coronavirus,GenBank,set:DQ675419,DQ675419,,Alphacoronavirus 1,206,ORF7b,2003
ABG25931,Feline coronavirus,GenBank,set:DQ675420,DQ675420,,Alphacoronavirus 1,206,ORF7b,2004
ABG25932,Feline coronavirus,GenBank,set:DQ675421,DQ675421,,Alphacoronavirus 1,206,ORF7b,2004
ABG25933,Feline coronavirus,GenBank,set:DQ675422,DQ675422,,Alphacoronavirus 1,206,ORF7b,2004
ABG25934,Feline coronavirus,GenBank,set:DQ675423,DQ675423,,Alphacoronavirus 1,206,ORF7b,2004
ABG25935,Feline coronavirus,GenBank,set:DQ675424,DQ675424,,Alphacoronavirus 1,202,ORF7b,2004
ABG25936,Feline coronavirus,GenBank,set:DQ675425,DQ675425,,Alphacoronavirus 1,202,ORF7b,2004
ABG25937,Feline coronavirus,GenBank,set:DQ675426,DQ675426,,Alphacoronavirus 1,202,ORF7b,2004
ABG25938,Feline coronavirus,GenBank,set:DQ675427,DQ675427,,Alphacoronavirus 1,202,ORF7b,2004
ABG25939,Feline coronavirus,GenBank,set:DQ675428,DQ675428,,Alphacoronavirus 1,206,ORF7b,2004
ABG25940,Feline coronavirus,GenBank,set:DQ675429,DQ675429,,Alphacoronavirus 1,206,ORF7b,2004
ABG25941,Feline coronavirus,GenBank,set:DQ675430,DQ675430,,Alphacoronavirus 1,206,ORF7b,2004
ABG25942,Feline coronavirus,GenBank,set:DQ675431,DQ675431,,Alphacoronavirus 1,206,ORF7b,2004
ABG25943,Feline coronavirus,GenBank,set:DQ675432,DQ675432,,Alphacoronavirus 1,206,ORF7b,2004
ABG25944,Feline coronavirus,GenBank,set:DQ675433,DQ675433,,Alphacoronavirus 1,206,ORF7b,2004
ABG25945,Feline coronavirus,GenBank,set:DQ675434,DQ675434,,Alphacoronavirus 1,206,ORF7b,2004
ABG25946,Feline coronavirus,GenBank,set:DQ675435,DQ675435,,Alphacoronavirus 1,202,ORF7b,2004
ABG25947,Feline coronavirus,GenBank,set:DQ675436,DQ675436,,Alphacoronavirus 1,206,ORF7b,2004
ABG25948,Feline coronavirus,GenBank,set:DQ675437,DQ675437,,Alphacoronavirus 1,206,ORF7b,2004
ABG25949,Feline coronavirus,GenBank,set:DQ675438,DQ675438,,Alphacoronavirus 1,206,ORF7b,2004
ABG25950,Feline coronavirus,GenBank,set:DQ675439,DQ675439,,Alphacoronavirus 1,206,ORF7b,2004
ABG25951,Feline coronavirus,GenBank,set:DQ675440,DQ675440,,Alphacoronavirus 1,206,ORF7b,2004
ABG25952,Feline coronavirus,GenBank,set:DQ675441,DQ675441,,Alphacoronavirus 1,206,ORF7b,2004
ABG25953,Feline coronavirus,GenBank,set:DQ675442,DQ675442,,Alphacoronavirus 1,206,ORF7b,2004
ABG25954,Feline coronavirus,GenBank,set:DQ675443,DQ675443,,Alphacoronavirus 1,206,ORF7b,2004
ABG25955,Feline coronavirus,GenBank,set:DQ675444,DQ675444,,Alphacoronavirus 1,206,ORF7b,2004
ABG25956,Feline coronavirus,GenBank,set:DQ675445,DQ675445,,Alphacoronavirus 1,206,ORF7b,2004
ABG25957,Feline coronavirus,GenBank,set:DQ675446,DQ675446,,Alphacoronavirus 1,205,ORF7b,2005
ABG25958,Feline coronavirus,GenBank,set:DQ675447,DQ675447,,Alphacoronavirus 1,206,ORF7b,2005
ABG25959,Feline coronavirus,GenBank,set:DQ675448,DQ675448,,Alphacoronavirus 1,206,ORF7b,2005
ABG25960,Feline coronavirus,GenBank,set:DQ675449,DQ675449,,Alphacoronavirus 1,206,ORF7b,2005
ABG25961,Feline coronavirus,GenBank,set:DQ675450,DQ675450,,Alphacoronavirus 1,206,ORF7b,2005
ABG25962,Feline coronavirus,GenBank,set:DQ675451,DQ675451,,Alphacoronavirus 1,206,ORF7b,2005
ABG25963,Feline coronavirus,GenBank,set:DQ675452,DQ675452,,Alphacoronavirus 1,206,ORF7b,2005
ABG25964,Feline coronavirus,GenBank,set:DQ648122,DQ648122,,Alphacoronavirus 1,206,ORF7b,2002
ABB83728,Feline coronavirus,GenBank,set:DQ256137,DQ256137,,Alphacoronavirus 1,193,spike glycoprotein,
ABB83729,Feline coronavirus,GenBank,set:DQ256139,DQ256139,,Alphacoronavirus 1,234,spike glycoprotein,
ABB83730,Feline coronavirus,GenBank,set:DQ256140,DQ256140,,Alphacoronavirus 1,234,spike glycoprotein,
AAZ95503,Feline coronavirus,GenBank,set:DQ122858,DQ122858,,Alphacoronavirus 1,209,spike glycoprotein,
AAZ95504,Feline coronavirus,GenBank,set:DQ122859,DQ122859,,Alphacoronavirus 1,208,spike glycoprotein,
AAZ86077,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,1467,spike protein,
AAZ86078,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,70,3a non-structural protein,
AAZ86079,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,73,3b non-structural protein,
AAZ86080,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,237,3c non-structural protein,
AAZ86081,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,82,envelope protein,
AAZ86082,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,262,membrane protein,
AAZ86083,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,376,nucleocapsid protein,
AAZ86084,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,101,7a non-structural protein,
AAZ86085,Feline coronavirus,GenBank,set:DQ160294,DQ160294,,Alphacoronavirus 1,206,7b non-structural protein,
AAY32594,Feline coronavirus,GenBank,set:DQ010921,DQ010921,VR-2202 (P100),Alphacoronavirus 1,6632,polyprotein 1ab,
AAY32595,Feline coronavirus,GenBank,set:DQ010921,DQ010921,VR-2202 (P100),Alphacoronavirus 1,3965,polyprotein 1a,
AAY32596,Feline coronavirus,GenBank,set:DQ010921,DQ010921,VR-2202 (P100),Alphacoronavirus 1,1452,S,
AAY32597,Feline coronavirus,GenBank,set:DQ010921,DQ010921,VR-2202 (P100),Alphacoronavirus 1,82,E,
AAY32598,Feline coronavirus,GenBank,set:DQ010921,DQ010921,VR-2202 (P100),Alphacoronavirus 1,262,M,
AAY32599,Feline coronavirus,GenBank,set:DQ010921,DQ010921,VR-2202 (P100),Alphacoronavirus 1,377,N,
AAY16374,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,6709,polyprotein ab,
AAY16375,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,1452,spike protein,
AAY16376,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,71,putative 3a protein,
AAY16377,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,71,putative 3b protein,
AAY16378,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,82,E protein,
AAY16379,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,262,matrix protein,
AAY16380,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,377,nucleocapsid protein,
AAY16381,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,101,non-structural protein 7a,
AAY16382,Feline infectious peritonitis virus,GenBank,set:AY994055,AY994055,79-1146,Alphacoronavirus 1,206,non-structural protein 7b,
AAW70587,Feline coronavirus,GenBank,set:AY878319,AY878319,,Alphacoronavirus 1,174,replicase 1b,
AAW70588,Feline coronavirus,GenBank,set:AY878320,AY878320,,Alphacoronavirus 1,174,replicase 1b,
AAW70592,Feline coronavirus,GenBank,set:AY878324,AY878324,,Alphacoronavirus 1,122,RNA-dependent RNA polymerase,
AAS19969,Acinonyx jubatus coronavirus,GenBank,set:AY532270,AY532270,,Alphacoronavirus 1,146,pol1b,
AAS19970,Acinonyx jubatus coronavirus,GenBank,set:AY532271,AY532271,,Alphacoronavirus 1,124,pol1a,
AAS19971,Acinonyx jubatus coronavirus,GenBank,set:AY532272,AY532272,,Alphacoronavirus 1,124,pol1a,
AAS19972,Feline infectious peritonitis virus,GenBank,set:AY532273,AY532273,,Alphacoronavirus 1,124,pol1a,
AAS19973,Feline infectious peritonitis virus,GenBank,set:AY532274,AY532274,,Alphacoronavirus 1,105,N-7a,
AAS19974,Acinonyx jubatus coronavirus,GenBank,set:AY532275,AY532275,,Alphacoronavirus 1,105,N-7a,
AAS19975,Acinonyx jubatus coronavirus,GenBank,set:AY532276,AY532276,,Alphacoronavirus 1,105,N-7a,
AAS19976,Acinonyx jubatus coronavirus,GenBank,set:AY532277,AY532277,,Alphacoronavirus 1,105,N-7a,
AAS19977,Acinonyx jubatus coronavirus,GenBank,set:AY532278,AY532278,,Alphacoronavirus 1,74,N-7a,
AAS19978,Acinonyx jubatus coronavirus,GenBank,set:AY532279,AY532279,,Alphacoronavirus 1,80,N-7a,
AAR13815,Feline infectious peritonitis virus,GenBank,set:AY452031,AY452031,,Alphacoronavirus 1,1454,E2 glycoprotein,
AAR13817,Feline infectious peritonitis virus,GenBank,set:AY452033,AY452033,,Alphacoronavirus 1,262,membrane protein,
Q98VG9,Feline infectious peritonitis virus (strain 79-1146),GenBank,,,,Alphacoronavirus 1,6709,Replicase polyprotein 1ab,
AAN46299,Feline coronavirus,GenBank,set:AY159735,AY159735,,Alphacoronavirus 1,106,spike protein,
AAN46300,Feline coronavirus,GenBank,set:AY159736,AY159736,,Alphacoronavirus 1,106,spike protein,
AAN46301,Feline coronavirus,GenBank,set:AY159737,AY159737,,Alphacoronavirus 1,106,spike protein,
AAN46302,Feline coronavirus,GenBank,set:AY159738,AY159738,,Alphacoronavirus 1,104,spike protein,
AAN46303,Feline coronavirus,GenBank,set:AY159739,AY159739,,Alphacoronavirus 1,106,spike protein,
AAN46304,Feline coronavirus,GenBank,set:AY159740,AY159740,,Alphacoronavirus 1,106,spike protein,
AAN46305,Feline coronavirus,GenBank,set:AY159741,AY159741,,Alphacoronavirus 1,106,spike protein,
AAN46306,Feline coronavirus,GenBank,set:AY159742,AY159742,,Alphacoronavirus 1,106,spike protein,
AAN46307,Feline coronavirus,GenBank,set:AY159743,AY159743,,Alphacoronavirus 1,106,spike protein,
AAN46308,Feline coronavirus,GenBank,set:AY159744,AY159744,,Alphacoronavirus 1,106,spike protein,
AAN46309,Feline coronavirus,GenBank,set:AY159745,AY159745,,Alphacoronavirus 1,106,spike protein,
AAN46310,Feline coronavirus,GenBank,set:AY159746,AY159746,,Alphacoronavirus 1,106,spike protein,
AAN46311,Feline coronavirus,GenBank,set:AY159747,AY159747,,Alphacoronavirus 1,106,spike protein,
AAN46312,Feline coronavirus,GenBank,set:AY159748,AY159748,,Alphacoronavirus 1,106,spike protein,
AAN46313,Feline coronavirus,GenBank,set:AY159749,AY159749,,Alphacoronavirus 1,106,spike protein,
AAN46314,Feline coronavirus,GenBank,set:AY159750,AY159750,,Alphacoronavirus 1,106,spike protein,
AAN46315,Feline coronavirus,GenBank,set:AY159751,AY159751,,Alphacoronavirus 1,106,spike protein,
AAN46316,Feline coronavirus,GenBank,set:AY159752,AY159752,,Alphacoronavirus 1,106,spike protein,
AAN46317,Feline coronavirus,GenBank,set:AY159753,AY159753,,Alphacoronavirus 1,106,spike protein,
AAN46318,Feline coronavirus,GenBank,set:AY159754,AY159754,,Alphacoronavirus 1,106,spike protein,
AAN46319,Feline coronavirus,GenBank,set:AY159755,AY159755,,Alphacoronavirus 1,106,spike protein,
AAN46320,Feline coronavirus,GenBank,set:AY159756,AY159756,,Alphacoronavirus 1,106,spike protein,
AAN46321,Feline coronavirus,GenBank,set:AY159757,AY159757,,Alphacoronavirus 1,106,spike protein,
AAN46322,Feline coronavirus,GenBank,set:AY159758,AY159758,,Alphacoronavirus 1,106,spike protein,
AAN46323,Feline coronavirus,GenBank,set:AY159759,AY159759,,Alphacoronavirus 1,106,spike protein,
AAN46324,Feline coronavirus,GenBank,set:AY159760,AY159760,,Alphacoronavirus 1,106,spike protein,
AAN46325,Feline coronavirus,GenBank,set:AY159761,AY159761,,Alphacoronavirus 1,106,spike protein,
AAN46326,Feline coronavirus,GenBank,set:AY159762,AY159762,,Alphacoronavirus 1,106,spike protein,
AAN46327,Feline coronavirus,GenBank,set:AY159763,AY159763,,Alphacoronavirus 1,106,spike protein,
AAN46328,Feline coronavirus,GenBank,set:AY159764,AY159764,,Alphacoronavirus 1,106,spike protein,
AAN46329,Feline coronavirus,GenBank,set:AY159765,AY159765,,Alphacoronavirus 1,104,spike protein,
AAN46330,Feline coronavirus,GenBank,set:AY159766,AY159766,,Alphacoronavirus 1,106,spike protein,
AAN46331,Feline coronavirus,GenBank,set:AY159767,AY159767,,Alphacoronavirus 1,103,spike protein,
AAN46332,Feline coronavirus,GenBank,set:AY159768,AY159768,,Alphacoronavirus 1,106,spike protein,
AAN46333,Feline coronavirus,GenBank,set:AY159769,AY159769,,Alphacoronavirus 1,106,spike protein,
AAN46334,Feline coronavirus,GenBank,set:AY159770,AY159770,,Alphacoronavirus 1,104,spike protein,
AAN46335,Feline coronavirus,GenBank,set:AY159771,AY159771,,Alphacoronavirus 1,104,spike protein,
AAN46336,Feline coronavirus,GenBank,set:AY159772,AY159772,,Alphacoronavirus 1,106,spike protein,
AAN46337,Feline coronavirus,GenBank,set:AY159773,AY159773,,Alphacoronavirus 1,106,spike protein,
AAN46338,Feline coronavirus,GenBank,set:AY159774,AY159774,,Alphacoronavirus 1,106,spike protein,
AAN46339,Feline coronavirus,GenBank,set:AY159775,AY159775,,Alphacoronavirus 1,106,spike protein,
AAN46340,Feline coronavirus,GenBank,set:AY159776,AY159776,,Alphacoronavirus 1,106,spike protein,
AAN46341,Feline coronavirus,GenBank,set:AY159777,AY159777,,Alphacoronavirus 1,106,spike protein,
AAN46342,Feline coronavirus,GenBank,set:AY159778,AY159778,,Alphacoronavirus 1,106,spike protein,
AAN46343,Feline coronavirus,GenBank,set:AY159779,AY159779,,Alphacoronavirus 1,106,spike protein,
AAN46344,Feline coronavirus,GenBank,set:AY159780,AY159780,,Alphacoronavirus 1,106,spike protein,
AAN46345,Feline coronavirus,GenBank,set:AY159781,AY159781,,Alphacoronavirus 1,106,spike protein,
AAN46346,Feline coronavirus,GenBank,set:AY159782,AY159782,,Alphacoronavirus 1,106,spike protein,
AAN46347,Feline coronavirus,GenBank,set:AY159783,AY159783,,Alphacoronavirus 1,106,spike protein,
AAN46348,Feline coronavirus,GenBank,set:AY159784,AY159784,,Alphacoronavirus 1,57,spike protein,
AAN46349,Feline coronavirus,GenBank,set:AY159785,AY159785,,Alphacoronavirus 1,57,spike protein,
CAD88144,Feline infectious peritonitis virus,GenBank,set:AX705859,AX705859,,Alphacoronavirus 1,1452,unnamed protein product,
AAO60411,Feline coronavirus,GenBank,set:AY204523,AY204523,,Alphacoronavirus 1,147,nucleocapsid,
AAO60412,Feline coronavirus,GenBank,set:AY204524,AY204524,,Alphacoronavirus 1,147,nucleocapsid,
AAO60413,Feline coronavirus,GenBank,set:AY204525,AY204525,,Alphacoronavirus 1,147,nucleocapsid,
AAO60414,Feline coronavirus,GenBank,set:AY204526,AY204526,,Alphacoronavirus 1,148,nucleocapsid,
AAO60415,Feline coronavirus,GenBank,set:AY204527,AY204527,,Alphacoronavirus 1,148,nucleocapsid,
AAO60416,Feline coronavirus,GenBank,set:AY204528,AY204528,,Alphacoronavirus 1,163,ORF7b,
AAO60417,Feline coronavirus,GenBank,set:AY204529,AY204529,,Alphacoronavirus 1,163,ORF7b,
AAO60418,Feline coronavirus,GenBank,set:AY204530,AY204530,,Alphacoronavirus 1,163,ORF7b,
AAO60419,Feline coronavirus,GenBank,set:AY204531,AY204531,,Alphacoronavirus 1,163,ORF7b,
AAN86531,Feline coronavirus,GenBank,set:AY156724,AY156724,FCoV-2 Au 1,Alphacoronavirus 1,31,S protein,
AAN16355,Feline coronavirus,GenBank,set:AF533338,AF533338,FCoV-1 Au 11,Alphacoronavirus 1,29,S protein,
AAN16356,Feline coronavirus,GenBank,set:AF533339,AF533339,FCoV-1 Au 10,Alphacoronavirus 1,29,S protein,
AAN16357,Feline coronavirus,GenBank,set:AF533340,AF533340,FCoV-1 Au 9,Alphacoronavirus 1,29,S protein,
AAN16358,Feline coronavirus,GenBank,set:AF533341,AF533341,FCoV-1 Au 8,Alphacoronavirus 1,29,S protein,
AAN16359,Feline coronavirus,GenBank,set:AF533342,AF533342,FCoV-1 Au 7,Alphacoronavirus 1,29,S protein,
AAN16360,Feline coronavirus,GenBank,set:AF533343,AF533343,FCoV-1 Au 6,Alphacoronavirus 1,29,S protein,
AAN16361,Feline coronavirus,GenBank,set:AF533344,AF533344,FCoV-1 Au 5,Alphacoronavirus 1,29,S protein,
AAN16362,Feline coronavirus,GenBank,set:AF533345,AF533345,FCoV-1 Au 4,Alphacoronavirus 1,29,S protein,
AAN16363,Feline coronavirus,GenBank,set:AF533346,AF533346,FCoV-1 Au 3,Alphacoronavirus 1,29,S protein,
AAN16364,Feline coronavirus,GenBank,set:AF533347,AF533347,FCoV-1 Au 2,Alphacoronavirus 1,29,S protein,
AAN16365,Feline coronavirus,GenBank,set:AF533348,AF533348,FCoV-1 Au 1,Alphacoronavirus 1,29,S protein,
AAM94285,Feline coronavirus,GenBank,set:AF533349,AF533349,F1059/99,Alphacoronavirus 1,51,s protein,
AAM94286,Feline coronavirus,GenBank,set:AF533350,AF533350,G2594/99,Alphacoronavirus 1,51,s protein,
AAM94287,Feline coronavirus,GenBank,set:AF533351,AF533351,M28/00,Alphacoronavirus 1,51,s protein,
BAC05492,Feline infectious peritonitis virus,GenBank,set:AB088222,AB088222,,Alphacoronavirus 1,1457,peplomer protein,
BAC05493,Feline infectious peritonitis virus,GenBank,set:AB088223,AB088223,,Alphacoronavirus 1,1462,peplomer protein,
BAC01156,Feline infectious peritonitis virus,GenBank,set:AB086902,AB086902,,Alphacoronavirus 1,262,membrane,
BAC01157,Feline infectious peritonitis virus,GenBank,set:AB086902,AB086902,,Alphacoronavirus 1,377,nucleocapsid,
BAC01158,Feline infectious peritonitis virus,GenBank,set:AB086903,AB086903,,Alphacoronavirus 1,263,membrane,
BAC01159,Feline infectious peritonitis virus,GenBank,set:AB086903,AB086903,,Alphacoronavirus 1,377,nucleocapsid,
BAC01160,Feline coronavirus,GenBank,set:AB086904,AB086904,,Alphacoronavirus 1,263,membrane,
BAC01161,Feline coronavirus,GenBank,set:AB086904,AB086904,,Alphacoronavirus 1,376,nucleocapsid,
BAC01120,Feline infectious peritonitis virus,GenBank,set:AB086881,AB086881,,Alphacoronavirus 1,377,nucleocapsid,
AAK09095,Feline infectious peritonitis virus,GenBank,set:AF326575,AF326575,,Alphacoronavirus 1,322,replicase,
AAD32991,Feline infectious peritonitis virus,GenBank,set:AF124987,AF124987,,Alphacoronavirus 1,307,RNA-directed RNA polymerase,
AAB87467,Feline infectious peritonitis virus,GenBank,set:AF033000,AF033000,,Alphacoronavirus 1,5,S glycoprotein,
AAB87468,Feline infectious peritonitis virus,GenBank,set:AF033000,AF033000,,Alphacoronavirus 1,71,ORF 3a,
AAB87469,Feline infectious peritonitis virus,GenBank,set:AF033000,AF033000,,Alphacoronavirus 1,71,ORF 3x,
AAB87470,Feline infectious peritonitis virus,GenBank,set:AF033000,AF033000,,Alphacoronavirus 1,40,ORF 3b,
AAB87471,Feline infectious peritonitis virus,GenBank,set:AF033000,AF033000,,Alphacoronavirus 1,82,SM protein,
AAB87472,Feline infectious peritonitis virus,GenBank,set:AF033000,AF033000,,Alphacoronavirus 1,5,M protein,
CAA74227,Feline coronavirus,GenBank,set:Y13921,Y13921,,Alphacoronavirus 1,71,nonstructural protein 3a,
CAA74228,Feline coronavirus,GenBank,set:Y13921,Y13921,,Alphacoronavirus 1,82,envelope protein,
CAA74229,Feline coronavirus,GenBank,set:Y13921,Y13921,,Alphacoronavirus 1,263,membrane protein,
CAA74230,Feline coronavirus,GenBank,set:Y13921,Y13921,,Alphacoronavirus 1,376,nucleocapsid protein,
AAB47501,Feline infectious peritonitis virus,GenBank,,,,Alphacoronavirus 1,263,M protein,
AAB47502,Feline infectious peritonitis virus,GenBank,,,,Alphacoronavirus 1,377,N protein,
AAB47503,Feline infectious peritonitis virus,GenBank,,,,Alphacoronavirus 1,1464,S protein,
CAA01737,Feline infectious peritonitis virus,GenBank,set:A24871,A24871,,Alphacoronavirus 1,1452,FIPV antigenic protein,
CAA62196,Feline coronavirus,GenBank,set:X90573,X90573,,Alphacoronavirus 1,101,protein 7a,
CAA62197,Feline coronavirus,GenBank,set:X90573,X90573,,Alphacoronavirus 1,206,protein 7b,
CAA62198,Feline coronavirus,GenBank,set:X90574,X90574,,Alphacoronavirus 1,101,protein 7a,
CAA62199,Feline coronavirus,GenBank,set:X90574,X90574,,Alphacoronavirus 1,206,protein 7b,
CAA62200,Feline coronavirus,GenBank,set:X90575,X90575,,Alphacoronavirus 1,101,protein 7a,
CAA62201,Feline coronavirus,GenBank,set:X90575,X90575,,Alphacoronavirus 1,206,protein 7b,
CAA62202,Feline coronavirus,GenBank,set:X90576,X90576,,Alphacoronavirus 1,101,protein 7a,
CAA62203,Feline coronavirus,GenBank,set:X90576,X90576,,Alphacoronavirus 1,47,protein 7b,
CAA62204,Feline coronavirus,GenBank,set:X90577,X90577,,Alphacoronavirus 1,101,protein 7a,
CAA62205,Feline coronavirus,GenBank,set:X90577,X90577,,Alphacoronavirus 1,206,protein 7b,
CAA62206,Feline coronavirus,GenBank,set:X90578,X90578,,Alphacoronavirus 1,101,protein 7a,
CAA62207,Feline coronavirus,GenBank,set:X90578,X90578,,Alphacoronavirus 1,206,protein 7b,
CAA62194,Feline coronavirus,GenBank,set:X90572,X90572,,Alphacoronavirus 1,101,protein 7a,
CAA62195,Feline coronavirus,GenBank,set:X90572,X90572,,Alphacoronavirus 1,206,protein 7b,
CAA56778,Feline coronavirus,GenBank,set:X80799,X80799,,Alphacoronavirus 1,1454,Spike glycoprotein,
CAA62190,Feline infectious peritonitis virus,GenBank,set:X90570,X90570,,Alphacoronavirus 1,101,glycoprotein 7a,
CAA62191,Feline infectious peritonitis virus,GenBank,set:X90570,X90570,,Alphacoronavirus 1,206,glycoprotein 7b,
CAA62192,Feline coronavirus,GenBank,set:X90571,X90571,,Alphacoronavirus 1,101,protein 7a,
CAA62193,Feline coronavirus,GenBank,set:X90571,X90571,,Alphacoronavirus 1,206,protein 7b,
