Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein
ACJ63240,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,4239,polyprotein 1ab
ACJ63241,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,1572,polyprotein 1a
ACJ63242,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,1457,S protein
ACJ63243,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,78,nsp 3a
ACJ63244,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,71,nsp 3b
ACJ63245,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,244,nsp 3c
ACJ63246,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,82,E protein
ACJ63247,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,260,M protein
ACJ63248,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,382,N protein
ACJ63249,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,101,nsp 7a
ACJ63250,Canine coronavirus,GenBank,set:EU856362,EU856362,,Alphacoronavirus 1,213,nsp 7b
ACJ64175,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,1457,spike protein
ACJ64176,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,78,nonstructural protein 3a
ACJ64177,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,71,nonstructural protein 3b
ACJ64178,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,244,nonstructural protein 3c
ACJ64179,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,75,small envelope protein
ACJ64180,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,262,membrane protein
ACJ64181,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,382,nucleoprotein
ACJ64182,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,101,nonstructural protein 7a
ACJ64183,Canine coronavirus,GenBank,set:EU924790,EU924790,,Alphacoronavirus 1,213,nonstructural protein 7b
ACJ64184,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,1457,spike protein
ACJ64185,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,78,nonstructural protein 3a
ACJ64186,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,71,nonstructural protein 3b
ACJ64187,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,244,nonstructural protein 3c
ACJ64188,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,82,small envelope protein
ACJ64189,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,262,membrane protein
ACJ64190,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,382,nucleoprotein
ACJ64191,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,101,nonstructural protein 7a
ACJ64192,Canine coronavirus,GenBank,set:EU924791,EU924791,,Alphacoronavirus 1,213,nonstructural protein 7b
ACF05248,Raccoon dog coronavirus GZ43/2003,GenBank,set:EU769559,EU769559,,Alphacoronavirus 1,280,RNA-dependent RNA polymerase
ACF05249,Chinese ferret badger coronavirus DM95/2003,GenBank,set:EU769560,EU769560,,Alphacoronavirus 1,280,RNA-dependent RNA polymerase
ACB05530,Canine coronavirus,GenBank,set:EU513390,EU513390,,Alphacoronavirus 1,56,S protein
ACB05531,Canine coronavirus,GenBank,set:EU513391,EU513391,,Alphacoronavirus 1,56,S protein
ACA34446,Canine coronavirus,GenBank,set:EU339175,EU339175,,Alphacoronavirus 1,106,membrane protein
ACA34447,Canine coronavirus,GenBank,set:EU339176,EU339176,,Alphacoronavirus 1,106,membrane protein
ACA34448,Canine coronavirus,GenBank,set:EU339177,EU339177,,Alphacoronavirus 1,106,membrane protein
ACA34449,Canine coronavirus,GenBank,set:EU339178,EU339178,,Alphacoronavirus 1,105,membrane protein
ACA34450,Canine coronavirus,GenBank,set:EU339179,EU339179,,Alphacoronavirus 1,105,membrane protein
ACA34451,Canine coronavirus,GenBank,set:EU339180,EU339180,,Alphacoronavirus 1,108,membrane protein
ACA34452,Canine coronavirus,GenBank,set:EU339181,EU339181,,Alphacoronavirus 1,106,membrane protein
ABU68273,Canine coronavirus,GenBank,set:EF407988,EF407988,,Alphacoronavirus 1,106,S protein
ABU68274,Canine coronavirus,GenBank,set:EF407989,EF407989,,Alphacoronavirus 1,103,S protein
ABU68275,Canine coronavirus,GenBank,set:EF407990,EF407990,,Alphacoronavirus 1,104,S protein
ABU68276,Canine coronavirus,GenBank,set:EF407991,EF407991,,Alphacoronavirus 1,103,S protein
ABU68277,Canine coronavirus,GenBank,set:EF407992,EF407992,,Alphacoronavirus 1,106,S protein
ABU68278,Canine coronavirus,GenBank,set:EF407993,EF407993,,Alphacoronavirus 1,106,S protein
ABU68279,Canine coronavirus,GenBank,set:EF407994,EF407994,,Alphacoronavirus 1,106,S protein
ABU68280,Canine coronavirus,GenBank,set:EF407995,EF407995,,Alphacoronavirus 1,106,S protein
ABU68281,Canine coronavirus,GenBank,set:EF407996,EF407996,,Alphacoronavirus 1,106,S protein
ABU68282,Canine coronavirus,GenBank,set:EF407997,EF407997,,Alphacoronavirus 1,106,S protein
ABU68283,Canine coronavirus,GenBank,set:EF407998,EF407998,,Alphacoronavirus 1,103,S protein
ABU68284,Canine coronavirus,GenBank,set:EF407999,EF407999,,Alphacoronavirus 1,103,S protein
ABU68285,Canine coronavirus,GenBank,set:EF408000,EF408000,,Alphacoronavirus 1,78,S protein
ABU68286,Canine coronavirus,GenBank,set:EF408001,EF408001,,Alphacoronavirus 1,78,S protein
ABU68287,Canine coronavirus,GenBank,set:EF408002,EF408002,,Alphacoronavirus 1,78,S protein
ABU68288,Canine coronavirus,GenBank,set:EF408003,EF408003,,Alphacoronavirus 1,78,S protein
ABU68289,Canine coronavirus,GenBank,set:EF408004,EF408004,,Alphacoronavirus 1,160,S protein
ABU68290,Canine coronavirus,GenBank,set:EF408005,EF408005,,Alphacoronavirus 1,104,S protein
ABU68291,Canine coronavirus,GenBank,set:EF408006,EF408006,,Alphacoronavirus 1,78,S protein
ABU68292,Canine coronavirus,GenBank,set:EF408007,EF408007,,Alphacoronavirus 1,78,S protein
ABU68293,Canine coronavirus,GenBank,set:EF408009,EF408009,,Alphacoronavirus 1,78,S protein
ABU68312,Canine coronavirus,GenBank,set:EF408028,EF408028,,Alphacoronavirus 1,51,pol 1b protein
ABU68313,Canine coronavirus,GenBank,set:EF408029,EF408029,,Alphacoronavirus 1,51,pol 1b protein
ABU68314,Canine coronavirus,GenBank,set:EF408030,EF408030,,Alphacoronavirus 1,51,pol 1b protein
ABU68315,Canine coronavirus,GenBank,set:EF408031,EF408031,,Alphacoronavirus 1,51,pol 1b protein
ABU68316,Canine coronavirus,GenBank,set:EF408032,EF408032,,Alphacoronavirus 1,51,pol 1b protein
ABU68317,Canine coronavirus,GenBank,set:EF408033,EF408033,,Alphacoronavirus 1,51,pol 1b protein
ABD85262,Canine coronavirus,GenBank,set:DQ431011,DQ431011,,Alphacoronavirus 1,62,RNA-dependent RNA polymerase
ABD85263,Canine coronavirus,GenBank,set:DQ431012,DQ431012,,Alphacoronavirus 1,62,RNA-dependent RNA polymerase
ABD85264,Canine coronavirus,GenBank,set:DQ431013,DQ431013,,Alphacoronavirus 1,62,RNA-dependent RNA polymerase
ABD85265,Canine coronavirus,GenBank,set:DQ431014,DQ431014,,Alphacoronavirus 1,62,RNA-dependent RNA polymerase
ABD85266,Canine coronavirus,GenBank,set:DQ431015,DQ431015,,Alphacoronavirus 1,62,RNA-dependent RNA polymerase
ABD85267,Canine coronavirus,GenBank,set:DQ431016,DQ431016,,Alphacoronavirus 1,62,RNA-dependent RNA polymerase
ABD85268,Canine coronavirus,GenBank,set:DQ431017,DQ431017,,Alphacoronavirus 1,237,membrane protein
ABD85269,Canine coronavirus,GenBank,set:DQ431018,DQ431018,,Alphacoronavirus 1,235,membrane protein
ABD85270,Canine coronavirus,GenBank,set:DQ431019,DQ431019,,Alphacoronavirus 1,237,membrane protein
ABD85271,Canine coronavirus,GenBank,set:DQ431020,DQ431020,,Alphacoronavirus 1,235,membrane protein
ABD85272,Canine coronavirus,GenBank,set:DQ431021,DQ431021,,Alphacoronavirus 1,235,membrane protein
ABD85273,Canine coronavirus,GenBank,set:DQ431022,DQ431022,,Alphacoronavirus 1,235,membrane protein
ABD85274,Canine coronavirus,GenBank,set:DQ431024,DQ431024,,Alphacoronavirus 1,144,spike protein
ABD85275,Canine coronavirus,GenBank,set:DQ431025,DQ431025,,Alphacoronavirus 1,144,spike protein
ABD85276,Canine coronavirus,GenBank,set:DQ431026,DQ431026,,Alphacoronavirus 1,144,spike protein
ABD85277,Canine coronavirus,GenBank,set:DQ431027,DQ431027,,Alphacoronavirus 1,144,spike protein
ABD85278,Canine coronavirus,GenBank,set:DQ431028,DQ431028,,Alphacoronavirus 1,144,spike protein
ABD85279,Canine coronavirus,GenBank,set:AH015739,AH015739,,Alphacoronavirus 1,134,spike protein
ABD85280,Canine coronavirus,GenBank,set:AH015739,AH015739,,Alphacoronavirus 1,144,spike protein
ABF14467,Canine coronavirus,GenBank,set:DQ471935,DQ471935,,Alphacoronavirus 1,112,spike protein
ABF14468,Canine coronavirus,GenBank,set:DQ471936,DQ471936,,Alphacoronavirus 1,61,spike protein
ABF14469,Canine coronavirus,GenBank,set:DQ471937,DQ471937,,Alphacoronavirus 1,102,spike protein
ABF14470,Canine coronavirus,GenBank,set:DQ471938,DQ471938,,Alphacoronavirus 1,21,spike protein
Q65983,Canine enteric coronavirus INSAVC-1,GenBank,,,,Alphacoronavirus 1,71,Non-structural protein 3x
Q7T6S6,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,213,Non-structural protein 7b
Q7T6S7,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,101,Non-structural protein 7a
Q7T6S8,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,382,Nucleoprotein
Q7T6S9,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,262,Membrane protein
Q7T6T0,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,82,Envelope small membrane protein
Q7T6T1,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,250,Non-structural protein 3b
Q7T6T2,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,71,Non-structural protein 3a
Q7T6T3,Canine coronavirus BGF10,GenBank,,,,Alphacoronavirus 1,1453,Spike glycoprotein
Q65982,Canine enteric coronavirus INSAVC-1,GenBank,,,,Alphacoronavirus 1,71,Non-structural protein 3a
ABO88141,Raccoon dog coronavirus GZ43/2003,GenBank,set:EF192155,EF192155,,Alphacoronavirus 1,1453,spike protein
ABO88142,Chinese ferret badger coronavirus DM95/2003,GenBank,set:EF192156,EF192156,,Alphacoronavirus 1,1457,spike protein
ABO88143,Raccoon dog coronavirus GZ43/2003,GenBank,set:EF192157,EF192157,,Alphacoronavirus 1,382,nucleocapsid protein
ABO88144,Chinese ferret badger coronavirus DM95/2003,GenBank,set:EF192158,EF192158,,Alphacoronavirus 1,382,nucleocapsid protein
ABO88145,Raccoon dog coronavirus GZ43/2003,GenBank,set:EF192159,EF192159,,Alphacoronavirus 1,1757,helicase
ABO88146,Chinese ferret badger coronavirus DM95/2003,GenBank,set:EF192160,EF192160,,Alphacoronavirus 1,1757,helicase
ABK79895,Canine coronavirus,GenBank,set:EF056485,EF056485,,Alphacoronavirus 1,382,nucleocapsid protein
ABK79896,Canine coronavirus,GenBank,set:EF056486,EF056486,,Alphacoronavirus 1,537,spike protein
ABK79897,Canine coronavirus,GenBank,set:EF056487,EF056487,,Alphacoronavirus 1,94,non-structural protein 3a
ABK79898,Canine coronavirus,GenBank,set:EF056487,EF056487,,Alphacoronavirus 1,136,non-structural protein 3b
ABK79899,Canine coronavirus,GenBank,set:EF056487,EF056487,,Alphacoronavirus 1,108,non-structural protein 3c
ABK79900,Canine coronavirus,GenBank,set:EF056487,EF056487,,Alphacoronavirus 1,82,envelope protein
AAZ91437,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,1454,spike protein
AAZ91438,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,71,non-structural protein 3a
AAZ91439,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,244,non-structural protein 3c
AAZ91440,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,82,envelope protein
AAZ91441,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,262,membrane protein
AAZ91442,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,382,nucleocapsid protein
AAZ91443,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,101,non-structural protein 7a
AAZ91444,Canine coronavirus,GenBank,set:DQ112226,DQ112226,,Alphacoronavirus 1,213,non-structural protein 7b
ABD62164,Canine coronavirus,GenBank,set:DQ401031,DQ401031,,Alphacoronavirus 1,101,7a protein
ABD62165,Canine coronavirus,GenBank,set:DQ401031,DQ401031,,Alphacoronavirus 1,213,7b protein
ABD62166,Canine coronavirus,GenBank,set:DQ403250,DQ403250,,Alphacoronavirus 1,101,7a protein
ABD62167,Canine coronavirus,GenBank,set:DQ403250,DQ403250,,Alphacoronavirus 1,213,7b protein
ABC47041,Spotted hyena coronavirus,GenBank,set:DQ317972,DQ317972,Es450a,Alphacoronavirus 1,143,S protein
Q65984,Canine enteric coronavirus K378,GenBank,,,,Alphacoronavirus 1,1453,Spike glycoprotein
AAS98185,Canine coronavirus,GenBank,set:AY528745,AY528745,,Alphacoronavirus 1,207,putative nonstructural protein 3 precursor
AAS98186,Canine coronavirus,GenBank,set:AY528746,AY528746,,Alphacoronavirus 1,207,putative nonstructural protein 3 precursor
AAS98187,Canine coronavirus,GenBank,set:AY528747,AY528747,,Alphacoronavirus 1,207,putative nonstructural protein 3 precursor
AAS98188,Canine coronavirus,GenBank,set:AY528748,AY528748,,Alphacoronavirus 1,207,putative nonstructural protein 3 precursor
AAS98189,Canine coronavirus,GenBank,set:AY528749,AY528749,,Alphacoronavirus 1,207,putative nonstructural protein 3 precursor
AAS98190,Canine coronavirus,GenBank,set:AY528750,AY528750,,Alphacoronavirus 1,207,putative nonstructural protein 3 precursor
AAS98191,Canine coronavirus,GenBank,set:AY528751,AY528751,,Alphacoronavirus 1,207,putative nonstructural protein 3 precursor
AAX86041,Canine coronavirus isolate NJ17,GenBank,set:AY973171,AY973171,NJ17,Alphacoronavirus 1,526,spike protein
AAX18705,Canine coronavirus,GenBank,set:AY899209,AY899209,,Alphacoronavirus 1,263,M protein
AAT45197,Canine coronavirus,GenBank,set:AY548235,AY548235,,Alphacoronavirus 1,264,membrane protein
AAT45198,Canine coronavirus,GenBank,set:AY548235,AY548235,,Alphacoronavirus 1,380,nucleoprotein
AAT45199,Canine coronavirus,GenBank,set:AY548235,AY548235,,Alphacoronavirus 1,101,nonstructural protein 7a
AAT45200,Canine coronavirus,GenBank,set:AY548235,AY548235,,Alphacoronavirus 1,213,nonstructural protein 7b
AAW72827,Canine coronavirus,GenBank,set:AY862143,AY862143,HF3,Alphacoronavirus 1,490,S protein
AAW70585,Canine coronavirus,GenBank,set:AY878317,AY878317,,Alphacoronavirus 1,174,replicase 1b
AAW70586,Canine coronavirus,GenBank,set:AY878318,AY878318,,Alphacoronavirus 1,174,replicase 1b
AAW67573,Canine coronavirus,GenBank,set:AY874541,AY874541,,Alphacoronavirus 1,122,RNA-dependent RNA polymerase
AAW66660,Canine coronavirus,GenBank,set:AY864661,AY864661,HF3,Alphacoronavirus 1,262,membrane protein
AAW66661,Canine coronavirus,GenBank,set:AY864662,AY864662,DF,Alphacoronavirus 1,262,membrane protein
AAW66662,Canine coronavirus,GenBank,set:AY864663,AY864663,DF,Alphacoronavirus 1,490,spike protein
AAW57898,Canine coronavirus,GenBank,set:AY884048,AY884048,HC2,Alphacoronavirus 1,262,membrane protein
AAW57899,Canine coronavirus,GenBank,set:AY884049,AY884049,HR,Alphacoronavirus 1,262,membrane protein
AAV65515,Canine coronavirus 1-71,GenBank,set:AY796289,AY796289,German,Alphacoronavirus 1,1453,spike protein
AAR88612,Canine coronavirus,GenBank,set:AY426983,AY426983,,Alphacoronavirus 1,207,non-structural protein 3
AAR88613,Canine coronavirus,GenBank,set:AY426983,AY426983,,Alphacoronavirus 1,78,non-structural protein 3a
AAR88614,Canine coronavirus,GenBank,set:AY426983,AY426983,,Alphacoronavirus 1,71,non-structural protein 3b
AAR88615,Canine coronavirus,GenBank,set:AY426983,AY426983,,Alphacoronavirus 1,251,non-structural protein 3c
AAR88616,Canine coronavirus,GenBank,set:AY426983,AY426983,,Alphacoronavirus 1,82,envelope protein
AAR88617,Canine coronavirus,GenBank,set:AY426983,AY426983,,Alphacoronavirus 1,36,membrane protein
AAR88618,Canine coronavirus,GenBank,set:AY426984,AY426984,,Alphacoronavirus 1,207,non-structural protein 3
AAR88619,Canine coronavirus,GenBank,set:AY426984,AY426984,,Alphacoronavirus 1,78,non-structural protein 3a
AAR88620,Canine coronavirus,GenBank,set:AY426984,AY426984,,Alphacoronavirus 1,71,non-structural protein 3b
AAR88621,Canine coronavirus,GenBank,set:AY426984,AY426984,,Alphacoronavirus 1,251,non-structural protein 3c
AAR88622,Canine coronavirus,GenBank,set:AY426984,AY426984,,Alphacoronavirus 1,82,envelope protein
AAR88623,Canine coronavirus,GenBank,set:AY426984,AY426984,,Alphacoronavirus 1,35,membrane protein
AAU29522,Canine coronavirus,GenBank,set:AY702639,AY702639,,Alphacoronavirus 1,70,M protein
AAU29523,Canine coronavirus,GenBank,set:AY702640,AY702640,,Alphacoronavirus 1,70,M protein
AAU29524,Canine coronavirus,GenBank,set:AY702641,AY702641,,Alphacoronavirus 1,79,M protein
AAU29525,Canine coronavirus,GenBank,set:AY702642,AY702642,,Alphacoronavirus 1,79,M protein
AAU29526,Canine coronavirus,GenBank,set:AY702643,AY702643,,Alphacoronavirus 1,70,M protein
AAU29527,Canine coronavirus,GenBank,set:AY702644,AY702644,,Alphacoronavirus 1,70,M protein
AAU29528,Canine coronavirus,GenBank,set:AY702645,AY702645,,Alphacoronavirus 1,70,M protein
AAU29529,Canine coronavirus,GenBank,set:AY702646,AY702646,,Alphacoronavirus 1,70,M protein
AAU29609,Canine coronavirus,GenBank,set:AY704916,AY704916,,Alphacoronavirus 1,262,M protein
AAU29610,Canine coronavirus,GenBank,set:AY704917,AY704917,,Alphacoronavirus 1,263,M protein
AAS68509,Canine coronavirus,GenBank,set:AY566160,AY566160,,Alphacoronavirus 1,82,small envelope protein
AAS68510,Canine coronavirus,GenBank,set:AY566161,AY566161,,Alphacoronavirus 1,82,small envelope protein
AAR11075,Canine coronavirus,GenBank,set:AY436635,AY436635,,Alphacoronavirus 1,263,M protein
AAR11076,Canine coronavirus,GenBank,set:AY436636,AY436636,,Alphacoronavirus 1,382,N protein
AAR11077,Canine coronavirus,GenBank,set:AY436637,AY436637,,Alphacoronavirus 1,1453,spike protein
AAQ96366,Canine coronavirus,GenBank,set:AY390342,AY390342,,Alphacoronavirus 1,1453,spike protein
AAQ96367,Canine coronavirus,GenBank,set:AY390343,AY390343,,Alphacoronavirus 1,263,M protein
AAQ96368,Canine coronavirus,GenBank,set:AY390344,AY390344,,Alphacoronavirus 1,263,M protein
AAQ96369,Canine coronavirus,GenBank,set:AY390345,AY390345,,Alphacoronavirus 1,382,N protein
AAQ96370,Canine coronavirus,GenBank,set:AY390346,AY390346,,Alphacoronavirus 1,382,N protein
AAQ17220,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,1453,spike
AAQ17221,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,71,non-structural protein 3a
AAQ17222,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,250,non-structural protein 3b
AAQ17223,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,82,envelope protein
AAQ17224,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,262,membrane protein
AAQ17225,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,382,nucleoprotein
AAQ17226,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,101,non-structural protein 7a
AAQ17227,Canine coronavirus,GenBank,set:AY342160,AY342160,,Alphacoronavirus 1,213,non-structural protein 7b
AAP72149,Canine coronavirus,GenBank,set:AY307020,AY307020,,Alphacoronavirus 1,1480,S protein
AAP72150,Canine coronavirus,GenBank,set:AY307021,AY307021,,Alphacoronavirus 1,1481,S protein
AAO39134,Canine coronavirus,GenBank,set:AY170345,AY170345,,Alphacoronavirus 1,1115,S protein
BAC65328,Canine coronavirus,GenBank,set:AB105373,AB105373,CCV-1-71,Alphacoronavirus 1,382,nucleocapsid protein
AAO33711,Canine coronavirus,GenBank,set:AF502583,AF502583,,Alphacoronavirus 1,263,membrane glycoprotein
AAN07176,Canine coronavirus,GenBank,set:AF516906,AF516906,,Alphacoronavirus 1,136,RNA-directed RNA polymerase
AAN07177,Canine coronavirus,GenBank,set:AF516907,AF516907,,Alphacoronavirus 1,250,S protein
AAM00815,Canine coronavirus,GenBank,set:AF482001,AF482001,,Alphacoronavirus 1,66,spike protein
AAK19306,Canine coronavirus,GenBank,set:AF327928,AF327928,UWSMN-1,Alphacoronavirus 1,156,S
AAD48903,Canine coronavirus,GenBank,set:AF116244,AF116244,,Alphacoronavirus 1,813,S protein
AAD48904,Canine coronavirus,GenBank,set:AF116245,AF116245,,Alphacoronavirus 1,815,S protein
AAD48905,Canine coronavirus,GenBank,set:AF116246,AF116246,,Alphacoronavirus 1,793,S protein
AAD48906,Canine coronavirus,GenBank,set:AF116247,AF116247,,Alphacoronavirus 1,777,S protein
AAD48907,Canine coronavirus,GenBank,set:AF116248,AF116248,,Alphacoronavirus 1,808,S protein
