Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
AML40845,Porcine deltacoronavirus,GenBank,set:KR265857,KR265857,,Coronavirus HKU15,6267,polyprotein,2014-02-23
AML40846,Porcine deltacoronavirus,GenBank,set:KR265857,KR265857,,Coronavirus HKU15,1160,spike protein,2014-02-23
AML40847,Porcine deltacoronavirus,GenBank,set:KR265857,KR265857,,Coronavirus HKU15,83,envelope protein,2014-02-23
AML40848,Porcine deltacoronavirus,GenBank,set:KR265857,KR265857,,Coronavirus HKU15,217,membrane protein,2014-02-23
AML40849,Porcine deltacoronavirus,GenBank,set:KR265857,KR265857,,Coronavirus HKU15,94,non-structural protein 6,2014-02-23
AML40850,Porcine deltacoronavirus,GenBank,set:KR265857,KR265857,,Coronavirus HKU15,342,nucleocapsid protein,2014-02-23
AML40851,Porcine deltacoronavirus,GenBank,set:KR265857,KR265857,,Coronavirus HKU15,200,non-structural protein 7,2014-02-23
AML40852,Porcine deltacoronavirus,GenBank,set:KR265858,KR265858,,Coronavirus HKU15,6267,polyprotein,2014-05-06
AML40853,Porcine deltacoronavirus,GenBank,set:KR265858,KR265858,,Coronavirus HKU15,1160,spike protein,2014-05-06
AML40854,Porcine deltacoronavirus,GenBank,set:KR265858,KR265858,,Coronavirus HKU15,83,envelope protein,2014-05-06
AML40855,Porcine deltacoronavirus,GenBank,set:KR265858,KR265858,,Coronavirus HKU15,217,membrane protein,2014-05-06
AML40856,Porcine deltacoronavirus,GenBank,set:KR265858,KR265858,,Coronavirus HKU15,94,non-structural protein 6,2014-05-06
AML40857,Porcine deltacoronavirus,GenBank,set:KR265858,KR265858,,Coronavirus HKU15,342,nucleocapsid protein,2014-05-06
AML40858,Porcine deltacoronavirus,GenBank,set:KR265858,KR265858,,Coronavirus HKU15,200,non-structural protein 7,2014-05-06
AML40859,Porcine deltacoronavirus,GenBank,set:KR265859,KR265859,,Coronavirus HKU15,6267,polyprotein,2014-02-11
AML40860,Porcine deltacoronavirus,GenBank,set:KR265859,KR265859,,Coronavirus HKU15,1160,spike protein,2014-02-11
AML40861,Porcine deltacoronavirus,GenBank,set:KR265859,KR265859,,Coronavirus HKU15,83,envelope protein,2014-02-11
AML40862,Porcine deltacoronavirus,GenBank,set:KR265859,KR265859,,Coronavirus HKU15,217,membrane protein,2014-02-11
AML40863,Porcine deltacoronavirus,GenBank,set:KR265859,KR265859,,Coronavirus HKU15,94,non-structural protein 6,2014-02-11
AML40864,Porcine deltacoronavirus,GenBank,set:KR265859,KR265859,,Coronavirus HKU15,342,nucleocapsid protein,2014-02-11
AML40865,Porcine deltacoronavirus,GenBank,set:KR265859,KR265859,,Coronavirus HKU15,200,non-structural protein 7,2014-02-11
AML40866,Porcine deltacoronavirus,GenBank,set:KR265860,KR265860,,Coronavirus HKU15,6267,polyprotein,2014-02-05
AML40867,Porcine deltacoronavirus,GenBank,set:KR265860,KR265860,,Coronavirus HKU15,1160,spike protein,2014-02-05
AML40868,Porcine deltacoronavirus,GenBank,set:KR265860,KR265860,,Coronavirus HKU15,83,envelope protein,2014-02-05
AML40869,Porcine deltacoronavirus,GenBank,set:KR265860,KR265860,,Coronavirus HKU15,217,membrane protein,2014-02-05
AML40870,Porcine deltacoronavirus,GenBank,set:KR265860,KR265860,,Coronavirus HKU15,94,non-structural protein 6,2014-02-05
AML40871,Porcine deltacoronavirus,GenBank,set:KR265860,KR265860,,Coronavirus HKU15,342,nucleocapsid protein,2014-02-05
AML40872,Porcine deltacoronavirus,GenBank,set:KR265860,KR265860,,Coronavirus HKU15,200,non-structural protein 7,2014-02-05
AML40873,Porcine deltacoronavirus,GenBank,set:KR265861,KR265861,,Coronavirus HKU15,6267,polyprotein,2014-02-05
AML40874,Porcine deltacoronavirus,GenBank,set:KR265861,KR265861,,Coronavirus HKU15,1160,spike protein,2014-02-05
AML40875,Porcine deltacoronavirus,GenBank,set:KR265861,KR265861,,Coronavirus HKU15,83,envelope protein,2014-02-05
AML40876,Porcine deltacoronavirus,GenBank,set:KR265861,KR265861,,Coronavirus HKU15,217,membrane protein,2014-02-05
AML40877,Porcine deltacoronavirus,GenBank,set:KR265861,KR265861,,Coronavirus HKU15,94,non-structural protein 6,2014-02-05
AML40878,Porcine deltacoronavirus,GenBank,set:KR265861,KR265861,,Coronavirus HKU15,342,nucleocapsid protein,2014-02-05
AML40879,Porcine deltacoronavirus,GenBank,set:KR265861,KR265861,,Coronavirus HKU15,200,non-structural protein 7,2014-02-05
AML40880,Porcine deltacoronavirus,GenBank,set:KR265862,KR265862,,Coronavirus HKU15,6267,polyprotein,2014-03-26
AML40881,Porcine deltacoronavirus,GenBank,set:KR265862,KR265862,,Coronavirus HKU15,1160,spike protein,2014-03-26
AML40882,Porcine deltacoronavirus,GenBank,set:KR265862,KR265862,,Coronavirus HKU15,83,envelope protein,2014-03-26
AML40883,Porcine deltacoronavirus,GenBank,set:KR265862,KR265862,,Coronavirus HKU15,217,membrane protein,2014-03-26
AML40884,Porcine deltacoronavirus,GenBank,set:KR265862,KR265862,,Coronavirus HKU15,94,non-structural protein 6,2014-03-26
AML40885,Porcine deltacoronavirus,GenBank,set:KR265862,KR265862,,Coronavirus HKU15,342,nucleocapsid protein,2014-03-26
AML40886,Porcine deltacoronavirus,GenBank,set:KR265862,KR265862,,Coronavirus HKU15,200,non-structural protein 7,2014-03-26
AML40887,Porcine deltacoronavirus,GenBank,set:KR265863,KR265863,,Coronavirus HKU15,6267,polyprotein,2014-03-27
AML40888,Porcine deltacoronavirus,GenBank,set:KR265863,KR265863,,Coronavirus HKU15,1160,spike protein,2014-03-27
AML40889,Porcine deltacoronavirus,GenBank,set:KR265863,KR265863,,Coronavirus HKU15,83,envelope protein,2014-03-27
AML40890,Porcine deltacoronavirus,GenBank,set:KR265863,KR265863,,Coronavirus HKU15,217,membrane protein,2014-03-27
AML40891,Porcine deltacoronavirus,GenBank,set:KR265863,KR265863,,Coronavirus HKU15,94,non-structural protein 6,2014-03-27
AML40892,Porcine deltacoronavirus,GenBank,set:KR265863,KR265863,,Coronavirus HKU15,342,nucleocapsid protein,2014-03-27
AML40893,Porcine deltacoronavirus,GenBank,set:KR265863,KR265863,,Coronavirus HKU15,200,non-structural protein 7,2014-03-27
AML40894,Porcine deltacoronavirus,GenBank,set:KR265864,KR265864,,Coronavirus HKU15,6267,polyprotein,2014-03-14
AML40895,Porcine deltacoronavirus,GenBank,set:KR265864,KR265864,,Coronavirus HKU15,1160,spike protein,2014-03-14
AML40896,Porcine deltacoronavirus,GenBank,set:KR265864,KR265864,,Coronavirus HKU15,83,envelope protein,2014-03-14
AML40897,Porcine deltacoronavirus,GenBank,set:KR265864,KR265864,,Coronavirus HKU15,217,membrane protein,2014-03-14
AML40898,Porcine deltacoronavirus,GenBank,set:KR265864,KR265864,,Coronavirus HKU15,94,non-structural protein 6,2014-03-14
AML40899,Porcine deltacoronavirus,GenBank,set:KR265864,KR265864,,Coronavirus HKU15,342,nucleocapsid protein,2014-03-14
AML40900,Porcine deltacoronavirus,GenBank,set:KR265864,KR265864,,Coronavirus HKU15,200,non-structural protein 7,2014-03-14
AML40901,Porcine deltacoronavirus,GenBank,set:KR265865,KR265865,,Coronavirus HKU15,6267,polyprotein,2014-06-05
AML40902,Porcine deltacoronavirus,GenBank,set:KR265865,KR265865,,Coronavirus HKU15,1160,spike protein,2014-06-05
AML40903,Porcine deltacoronavirus,GenBank,set:KR265865,KR265865,,Coronavirus HKU15,83,envelope protein,2014-06-05
AML40904,Porcine deltacoronavirus,GenBank,set:KR265865,KR265865,,Coronavirus HKU15,217,membrane protein,2014-06-05
AML40905,Porcine deltacoronavirus,GenBank,set:KR265865,KR265865,,Coronavirus HKU15,94,non-structural protein 6,2014-06-05
AML40906,Porcine deltacoronavirus,GenBank,set:KR265865,KR265865,,Coronavirus HKU15,342,nucleocapsid protein,2014-06-05
AML40907,Porcine deltacoronavirus,GenBank,set:KR265865,KR265865,,Coronavirus HKU15,200,non-structural protein 7,2014-06-05
ALZ48519,Porcine deltacoronavirus,GenBank,set:KT371500,KT371500,OH-FD22 (DC124),Coronavirus HKU15,1160,S protein,2015-07-01
ALZ48520,Porcine deltacoronavirus,GenBank,set:KT371501,KT371501,OH-FD22 (DC175),Coronavirus HKU15,1160,S protein,2015-07-01
ALZ48521,Porcine deltacoronavirus,GenBank,set:KT371502,KT371502,OH-FD22 (DC225),Coronavirus HKU15,1160,S protein,2015-07-01
ALZ48522,Porcine deltacoronavirus,GenBank,set:KT371503,KT371503,OH-FD22-P40 (LLC-PK),Coronavirus HKU15,1160,S protein,2015-07-01
ALZ48523,Porcine deltacoronavirus,GenBank,set:KT371504,KT371504,OH-FD22 (DC124),Coronavirus HKU15,342,N protein,2015-07-01
ALZ48524,Porcine deltacoronavirus,GenBank,set:KT371505,KT371505,OH-FD22 (DC175),Coronavirus HKU15,342,N protein,2015-07-01
ALZ48525,Porcine deltacoronavirus,GenBank,set:KT371506,KT371506,OH-FD22 (DC225),Coronavirus HKU15,342,N protein,2015-07-01
ALZ48526,Porcine deltacoronavirus,GenBank,set:KT371507,KT371507,OH-FD22-P40 (LLC-PK),Coronavirus HKU15,342,N protein,2015-07-01
ALT00599,Porcine deltacoronavirus,GenBank,set:KT313663,KT313663,HLJ-FY-2015,Coronavirus HKU15,83,envelope protein,2015-02-16
ALT00600,Porcine deltacoronavirus,GenBank,set:KT313664,KT313664,HLJ-HH-2014,Coronavirus HKU15,83,envelope protein,2014-01-10
ALT00601,Porcine deltacoronavirus,GenBank,set:KT313665,KT313665,HLJ-NH-2015,Coronavirus HKU15,83,envelope protein,2015-02-16
ALT00602,Porcine deltacoronavirus,GenBank,set:KT313666,KT313666,LN-DL-2014,Coronavirus HKU15,83,envelope protein,2014-12-30
ALT00603,Porcine deltacoronavirus,GenBank,set:KT313667,KT313667,SD-QD3-2014,Coronavirus HKU15,83,envelope protein,2014-08-03
ALT00604,Porcine deltacoronavirus,GenBank,set:KT313668,KT313668,SD-QD5-2014,Coronavirus HKU15,83,envelope protein,2014-08-03
ALT00605,Porcine deltacoronavirus,GenBank,set:KT313669,KT313669,SD-QD23-2014,Coronavirus HKU15,83,envelope protein,2014-08-03
ALT00606,Porcine deltacoronavirus,GenBank,set:KT313670,KT313670,SD-QD25-2014,Coronavirus HKU15,83,envelope protein,2014-08-03
ALT00607,Porcine deltacoronavirus,GenBank,set:KT313671,KT313671,SD-QD30-2014,Coronavirus HKU15,83,envelope protein,2014-08-03
ALT00608,Porcine deltacoronavirus,GenBank,set:KT313672,KT313672,TJN2-2014,Coronavirus HKU15,83,envelope protein,2014-01-09
ALT00609,Porcine deltacoronavirus,GenBank,set:KT313673,KT313673,TJN5-2014,Coronavirus HKU15,83,envelope protein,2014-01-09
ALT00610,Porcine deltacoronavirus,GenBank,set:KT313674,KT313674,TJP2-2014,Coronavirus HKU15,83,envelope protein,2014-01-09
ALT00611,Porcine deltacoronavirus,GenBank,set:KT313675,KT313675,HLJ-FY-2015,Coronavirus HKU15,217,membrane protein,2015-02-16
ALT00612,Porcine deltacoronavirus,GenBank,set:KT313676,KT313676,HLJ-HH-2014,Coronavirus HKU15,217,membrane protein,2014-01-10
ALT00613,Porcine deltacoronavirus,GenBank,set:KT313677,KT313677,HLJ-NH-2015,Coronavirus HKU15,217,membrane protein,2015-02-16
ALT00614,Porcine deltacoronavirus,GenBank,set:KT313678,KT313678,LN-DL-2014,Coronavirus HKU15,217,membrane protein,2014-12-30
ALT00615,Porcine deltacoronavirus,GenBank,set:KT313679,KT313679,SD-QD3-2014,Coronavirus HKU15,217,membrane protein,2014-08-03
ALT00616,Porcine deltacoronavirus,GenBank,set:KT313680,KT313680,SD-QD5-2014,Coronavirus HKU15,217,membrane protein,2014-08-03
ALT00617,Porcine deltacoronavirus,GenBank,set:KT313681,KT313681,SD-QD23-2014,Coronavirus HKU15,217,membrane protein,2014-08-03
ALT00618,Porcine deltacoronavirus,GenBank,set:KT313682,KT313682,SD-QD25-2014,Coronavirus HKU15,217,membrane protein,2014-08-03
ALT00619,Porcine deltacoronavirus,GenBank,set:KT313683,KT313683,SD-QD30-2014,Coronavirus HKU15,217,membrane protein,2014-08-03
ALT00620,Porcine deltacoronavirus,GenBank,set:KT313684,KT313684,TJN2-2014,Coronavirus HKU15,217,membrane protein,2014-01-09
ALT00621,Porcine deltacoronavirus,GenBank,set:KT313685,KT313685,TJN5-2014,Coronavirus HKU15,217,membrane protein,2014-01-09
ALT00622,Porcine deltacoronavirus,GenBank,set:KT313686,KT313686,TJP2-2014,Coronavirus HKU15,217,membrane protein,2014-01-09
ALS54085,Porcine deltacoronavirus,GenBank,set:KT336560,KT336560,CHN-HN-2014,Coronavirus HKU15,6267,replicase polyprotein,2014-11-24
ALS54086,Porcine deltacoronavirus,GenBank,set:KT336560,KT336560,CHN-HN-2014,Coronavirus HKU15,1159,spike glycoprotein,2014-11-24
ALS54087,Porcine deltacoronavirus,GenBank,set:KT336560,KT336560,CHN-HN-2014,Coronavirus HKU15,83,envelope protein,2014-11-24
ALS54088,Porcine deltacoronavirus,GenBank,set:KT336560,KT336560,CHN-HN-2014,Coronavirus HKU15,217,membrane protein,2014-11-24
ALS54089,Porcine deltacoronavirus,GenBank,set:KT336560,KT336560,CHN-HN-2014,Coronavirus HKU15,94,NS6 protein,2014-11-24
ALS54090,Porcine deltacoronavirus,GenBank,set:KT336560,KT336560,CHN-HN-2014,Coronavirus HKU15,342,nucleocapsid protein,2014-11-24
ALS54091,Porcine deltacoronavirus,GenBank,set:KT336560,KT336560,CHN-HN-2014,Coronavirus HKU15,200,NS7 protein,2014-11-24
ALJ32184,Porcine coronavirus HKU15,GenBank,set:KT381613,KT381613,,Coronavirus HKU15,6267,replicase polyprotein,2014-05-07
ALJ32185,Porcine coronavirus HKU15,GenBank,set:KT381613,KT381613,,Coronavirus HKU15,1160,spike glycoprotein,2014-05-07
ALJ32186,Porcine coronavirus HKU15,GenBank,set:KT381613,KT381613,,Coronavirus HKU15,83,envelope protein,2014-05-07
ALJ32187,Porcine coronavirus HKU15,GenBank,set:KT381613,KT381613,,Coronavirus HKU15,217,membrane protein,2014-05-07
ALJ32188,Porcine coronavirus HKU15,GenBank,set:KT381613,KT381613,,Coronavirus HKU15,94,NS6 protein,2014-05-07
ALJ32189,Porcine coronavirus HKU15,GenBank,set:KT381613,KT381613,,Coronavirus HKU15,342,nucleocapsid protein,2014-05-07
ALJ32190,Porcine coronavirus HKU15,GenBank,set:KT381613,KT381613,,Coronavirus HKU15,200,NS7 protein,2014-05-07
ALD83755,Porcine deltacoronavirus,GenBank,set:KT021234,KT021234,,Coronavirus HKU15,6267,polyprotein,2015-03-20
ALD83756,Porcine deltacoronavirus,GenBank,set:KT021234,KT021234,,Coronavirus HKU15,1159,spike glycoprotein,2015-03-20
ALD83757,Porcine deltacoronavirus,GenBank,set:KT021234,KT021234,,Coronavirus HKU15,83,envelope protein,2015-03-20
ALD83758,Porcine deltacoronavirus,GenBank,set:KT021234,KT021234,,Coronavirus HKU15,217,membrane protein,2015-03-20
ALD83759,Porcine deltacoronavirus,GenBank,set:KT021234,KT021234,,Coronavirus HKU15,94,non-structural protein 6,2015-03-20
ALD83760,Porcine deltacoronavirus,GenBank,set:KT021234,KT021234,,Coronavirus HKU15,342,nucleocapsid protein,2015-03-20
ALD83761,Porcine deltacoronavirus,GenBank,set:KT021234,KT021234,,Coronavirus HKU15,200,non-structural protein 7,2015-03-20
ALA13744,Porcine deltacoronavirus,GenBank,set:KR131621,KR131621,PDCoV/CHJXNI2/2015,Coronavirus HKU15,6267,replicase polyprotein,2015-03
ALA13745,Porcine deltacoronavirus,GenBank,set:KR131621,KR131621,PDCoV/CHJXNI2/2015,Coronavirus HKU15,1159,spike glycoprotein,2015-03
ALA13746,Porcine deltacoronavirus,GenBank,set:KR131621,KR131621,PDCoV/CHJXNI2/2015,Coronavirus HKU15,83,envelope protein,2015-03
ALA13747,Porcine deltacoronavirus,GenBank,set:KR131621,KR131621,PDCoV/CHJXNI2/2015,Coronavirus HKU15,217,membrane protein,2015-03
ALA13748,Porcine deltacoronavirus,GenBank,set:KR131621,KR131621,PDCoV/CHJXNI2/2015,Coronavirus HKU15,94,NS6 protein,2015-03
ALA13749,Porcine deltacoronavirus,GenBank,set:KR131621,KR131621,PDCoV/CHJXNI2/2015,Coronavirus HKU15,342,nucleocapsid protein,2015-03
ALA13750,Porcine deltacoronavirus,GenBank,set:KR131621,KR131621,PDCoV/CHJXNI2/2015,Coronavirus HKU15,200,NS7 protein,2015-03
AKQ63081,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,3621,polyprotein 1a,2012
AKQ63082,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,6262,polyprotein 1ab,2012
AKQ63083,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,1159,spike protein,2012
AKQ63084,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,83,envelope protein,2012
AKQ63085,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,217,membrane protein,2012
AKQ63086,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,94,NS6 protein,2012
AKQ63087,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,342,nucleocapsid protein,2012
AKQ63088,Porcine deltacoronavirus,GenBank,set:KT266822,KT266822,,Coronavirus HKU15,200,NS7 protein,2012
AKC54427,Porcine deltacoronavirus,GenBank,set:KP757890,KP757890,CHN-AH-2004,Coronavirus HKU15,6267,replicase polyprotein,2004-05-24
AKC54428,Porcine deltacoronavirus,GenBank,set:KP757890,KP757890,CHN-AH-2004,Coronavirus HKU15,1160,spike glycoprotein,2004-05-24
AKC54429,Porcine deltacoronavirus,GenBank,set:KP757890,KP757890,CHN-AH-2004,Coronavirus HKU15,83,envelope protein,2004-05-24
AKC54430,Porcine deltacoronavirus,GenBank,set:KP757890,KP757890,CHN-AH-2004,Coronavirus HKU15,217,membrane protein,2004-05-24
AKC54431,Porcine deltacoronavirus,GenBank,set:KP757890,KP757890,CHN-AH-2004,Coronavirus HKU15,94,NS6 protein,2004-05-24
AKC54432,Porcine deltacoronavirus,GenBank,set:KP757890,KP757890,CHN-AH-2004,Coronavirus HKU15,342,nucleocapsid protein,2004-05-24
AKC54433,Porcine deltacoronavirus,GenBank,set:KP757890,KP757890,CHN-AH-2004,Coronavirus HKU15,200,NS7 protein,2004-05-24
AKC54434,Porcine deltacoronavirus,GenBank,set:KP757891,KP757891,CHN-HB-2014,Coronavirus HKU15,6267,replicase polyprotein,2014-12-26
AKC54435,Porcine deltacoronavirus,GenBank,set:KP757891,KP757891,CHN-HB-2014,Coronavirus HKU15,1159,spike glycoprotein,2014-12-26
AKC54436,Porcine deltacoronavirus,GenBank,set:KP757891,KP757891,CHN-HB-2014,Coronavirus HKU15,83,envelope protein,2014-12-26
AKC54437,Porcine deltacoronavirus,GenBank,set:KP757891,KP757891,CHN-HB-2014,Coronavirus HKU15,217,membrane protein,2014-12-26
AKC54438,Porcine deltacoronavirus,GenBank,set:KP757891,KP757891,CHN-HB-2014,Coronavirus HKU15,94,NS6 protein,2014-12-26
AKC54439,Porcine deltacoronavirus,GenBank,set:KP757891,KP757891,CHN-HB-2014,Coronavirus HKU15,342,nucleocapsid protein,2014-12-26
AKC54440,Porcine deltacoronavirus,GenBank,set:KP757891,KP757891,CHN-HB-2014,Coronavirus HKU15,200,NS7 protein,2014-12-26
AKC54441,Porcine deltacoronavirus,GenBank,set:KP757892,KP757892,CHN-JS-2014,Coronavirus HKU15,6267,replicase polyprotein,2014-12-20
AKC54442,Porcine deltacoronavirus,GenBank,set:KP757892,KP757892,CHN-JS-2014,Coronavirus HKU15,1159,spike glycoprotein,2014-12-20
AKC54443,Porcine deltacoronavirus,GenBank,set:KP757892,KP757892,CHN-JS-2014,Coronavirus HKU15,83,envelope protein,2014-12-20
AKC54444,Porcine deltacoronavirus,GenBank,set:KP757892,KP757892,CHN-JS-2014,Coronavirus HKU15,217,membrane protein,2014-12-20
AKC54445,Porcine deltacoronavirus,GenBank,set:KP757892,KP757892,CHN-JS-2014,Coronavirus HKU15,94,NS6 protein,2014-12-20
AKC54446,Porcine deltacoronavirus,GenBank,set:KP757892,KP757892,CHN-JS-2014,Coronavirus HKU15,342,nucleocapsid protein,2014-12-20
AKC54447,Porcine deltacoronavirus,GenBank,set:KP757892,KP757892,CHN-JS-2014,Coronavirus HKU15,200,NS7 protein,2014-12-20
AKA97936,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,6267,polyprotein 1ab,
AKA97937,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,3626,polyprotein 1a,
AKA97938,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,1160,spike protein,
AKA97939,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,83,envelope protein,
AKA97940,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,217,membrane protein,
AKA97941,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,94,NS6 protein,
AKA97942,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,342,nucleocapsid protein,
AKA97943,Porcine deltacoronavirus,GenBank,set:KP981395,KP981395,,Coronavirus HKU15,200,NS7 protein,
AKA42983,Porcine deltacoronavirus,GenBank,set:KP995356,KP995356,OH-FD22(DC44),Coronavirus HKU15,1160,S protein,2014-11-20
AKA42984,Porcine deltacoronavirus,GenBank,set:KP995357,KP995357,OH-FD22 (DC44)-P11-LLC-PK,Coronavirus HKU15,1160,S protein,2014-11-20
AKA42985,Porcine deltacoronavirus,GenBank,set:KP995358,KP995358,OH-FD22,Coronavirus HKU15,1160,S protein,2014-11-20
AKA42986,Porcine deltacoronavirus,GenBank,set:KP995359,KP995359,OH-FD22-P11-LLC-PK,Coronavirus HKU15,1160,S protein,2014-11-20
AKA42987,Porcine deltacoronavirus,GenBank,set:KP995360,KP995360,OH-FD22-P11-ST,Coronavirus HKU15,1160,S protein,2014-11-20
AKA42988,Porcine deltacoronavirus,GenBank,set:KP995361,KP995361,OH-FD22-P20-LLC-PK,Coronavirus HKU15,1160,S protein,2014-11-20
AKA42989,Porcine deltacoronavirus,GenBank,set:KP995362,KP995362,OH-FD22-P20-ST,Coronavirus HKU15,1160,S protein,2014-11-20
AKA42990,Porcine deltacoronavirus,GenBank,set:KP995363,KP995363,OH-FD22(DC44),Coronavirus HKU15,342,N protein,2014-11-20
