Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
Q0ZME5,GenBank,,,Envelope small membrane protein,Human coronavirus HKU1 (isolate N5),,82,
Q0ZME6,GenBank,,,Non-structural protein 4,Human coronavirus HKU1 (isolate N5),,109,
Q0ZME7,GenBank,,,Spike glycoprotein,Human coronavirus HKU1 (isolate N5),,1351,
Q0ZME8,GenBank,,,Hemagglutinin-esterase,Human coronavirus HKU1 (isolate N5),,385,
Q14EA6,GenBank,,,Nucleoprotein,Human coronavirus HKU1 (isolate N2),,441,
Q14EA7,GenBank,,,Membrane protein,Human coronavirus HKU1 (isolate N2),,223,
Q14EA8,GenBank,,,Envelope small membrane protein,Human coronavirus HKU1 (isolate N2),,82,
Q14EA9,GenBank,,,Non-structural protein 4,Human coronavirus HKU1 (isolate N2),,109,
Q14EB0,GenBank,,,Spike glycoprotein,Human coronavirus HKU1 (isolate N2),,1351,
Q14EB1,GenBank,,,Hemagglutinin-esterase,Human coronavirus HKU1 (isolate N2),,385,
Q5MQC5,GenBank,,,Protein I,Human coronavirus HKU1 (isolate N1),,205,
Q5MQC6,GenBank,,,Nucleoprotein,Human coronavirus HKU1 (isolate N1),,441,
Q5MQC7,GenBank,,,Membrane protein,Human coronavirus HKU1 (isolate N1),,223,
Q5MQC8,GenBank,,,Envelope small membrane protein,Human coronavirus HKU1 (isolate N1),,82,
Q5MQC9,GenBank,,,Non-structural protein 4,Human coronavirus HKU1 (isolate N1),,109,
Q5MQD0,GenBank,,,Spike glycoprotein,Human coronavirus HKU1 (isolate N1),,1356,
Q5MQD1,GenBank,,,Hemagglutinin-esterase,Human coronavirus HKU1 (isolate N1),,386,
ABQ42166,GenBank,EF549595,set:EF549595,polymerase,Human coronavirus HKU1,ITA140,27,
ABQ42167,GenBank,EF549596,set:EF549596,polymerase,Human coronavirus HKU1,ITA247,27,
ABQ42168,GenBank,EF549597,set:EF549597,polymerase,Human coronavirus HKU1,ITA259,27,
ABQ42169,GenBank,EF549598,set:EF549598,polymerase,Human coronavirus HKU1,ITA277,27,
ABQ42170,GenBank,EF549599,set:EF549599,polymerase,Human coronavirus HKU1,ITA280,27,
ABQ42171,GenBank,EF549600,set:EF549600,polymerase,Human coronavirus HKU1,ITA284,27,
ABG77571,GenBank,DQ778921,set:DQ778921,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
AAX76519,GenBank,AY884001,set:AY884001,orf1ab polyprotein,Human coronavirus HKU1,,7152,
AAX76520,GenBank,AY884001,set:AY884001,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
AAX76521,GenBank,AY884001,set:AY884001,spike glycoprotein,Human coronavirus HKU1,,1351,
AAX76522,GenBank,AY884001,set:AY884001,non-structural protein,Human coronavirus HKU1,,109,
AAX76523,GenBank,AY884001,set:AY884001,small membrane protein,Human coronavirus HKU1,,82,
AAX76524,GenBank,AY884001,set:AY884001,membrane glycoprotein,Human coronavirus HKU1,,223,
AAX76525,GenBank,AY884001,set:AY884001,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABC70717,GenBank,DQ339101,set:DQ339101,polyprotein,Human coronavirus HKU1,,7132,
ABC70718,GenBank,DQ339101,set:DQ339101,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABC70719,GenBank,DQ339101,set:DQ339101,spike glycoprotein,Human coronavirus HKU1,,1351,
ABC70720,GenBank,DQ339101,set:DQ339101,unknown,Human coronavirus HKU1,,109,
ABC70721,GenBank,DQ339101,set:DQ339101,small membrane protein,Human coronavirus HKU1,,82,
ABC70722,GenBank,DQ339101,set:DQ339101,membrane glycoprotein,Human coronavirus HKU1,,223,
ABC70723,GenBank,DQ339101,set:DQ339101,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABC70724,GenBank,DQ339101,set:DQ339101,unknown protein,Human coronavirus HKU1,,205,
ABD75496,GenBank,DQ415896,set:DQ415896,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75497,GenBank,DQ415896,set:DQ415896,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75498,GenBank,DQ415896,set:DQ415896,hypothetical protein,Human coronavirus HKU1,,109,
ABD75499,GenBank,DQ415896,set:DQ415896,small membrane protein,Human coronavirus HKU1,,82,
ABD75500,GenBank,DQ415896,set:DQ415896,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75501,GenBank,DQ415896,set:DQ415896,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75502,GenBank,DQ415896,set:DQ415896,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75503,GenBank,DQ415896,set:DQ415896,orf1ab polyprotein,Human coronavirus HKU1,,7162,
ABD75504,GenBank,DQ415897,set:DQ415897,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABD75505,GenBank,DQ415897,set:DQ415897,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD75506,GenBank,DQ415897,set:DQ415897,hypothetical protein,Human coronavirus HKU1,,109,
ABD75507,GenBank,DQ415897,set:DQ415897,small membrane protein,Human coronavirus HKU1,,82,
ABD75508,GenBank,DQ415897,set:DQ415897,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75509,GenBank,DQ415897,set:DQ415897,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75510,GenBank,DQ415897,set:DQ415897,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75511,GenBank,DQ415897,set:DQ415897,orf1ab polyprotein,Human coronavirus HKU1,,7162,
ABD75512,GenBank,DQ415898,set:DQ415898,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABD75513,GenBank,DQ415898,set:DQ415898,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD75514,GenBank,DQ415898,set:DQ415898,hypothetical protein,Human coronavirus HKU1,,109,
ABD75515,GenBank,DQ415898,set:DQ415898,small membrane protein,Human coronavirus HKU1,,82,
ABD75516,GenBank,DQ415898,set:DQ415898,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75517,GenBank,DQ415898,set:DQ415898,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75518,GenBank,DQ415898,set:DQ415898,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75519,GenBank,DQ415898,set:DQ415898,orf1ab polyprotein,Human coronavirus HKU1,,7152,
ABD75520,GenBank,DQ415899,set:DQ415899,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABD75521,GenBank,DQ415899,set:DQ415899,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD75522,GenBank,DQ415899,set:DQ415899,hypothetical protein,Human coronavirus HKU1,,109,
ABD75523,GenBank,DQ415899,set:DQ415899,small membrane protein,Human coronavirus HKU1,,82,
ABD75524,GenBank,DQ415899,set:DQ415899,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75525,GenBank,DQ415899,set:DQ415899,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75526,GenBank,DQ415899,set:DQ415899,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75527,GenBank,DQ415899,set:DQ415899,orf1ab polyprotein,Human coronavirus HKU1,,7182,
ABD75528,GenBank,DQ415900,set:DQ415900,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75529,GenBank,DQ415900,set:DQ415900,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75530,GenBank,DQ415900,set:DQ415900,hypothetical protein,Human coronavirus HKU1,,109,
ABD75531,GenBank,DQ415900,set:DQ415900,small membrane protein,Human coronavirus HKU1,,82,
ABD75532,GenBank,DQ415900,set:DQ415900,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75533,GenBank,DQ415900,set:DQ415900,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75534,GenBank,DQ415900,set:DQ415900,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75535,GenBank,DQ415900,set:DQ415900,orf1ab polyprotein,Human coronavirus HKU1,,7146,
ABD75536,GenBank,DQ415901,set:DQ415901,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75537,GenBank,DQ415901,set:DQ415901,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75538,GenBank,DQ415901,set:DQ415901,hypothetical protein,Human coronavirus HKU1,,109,
ABD75539,GenBank,DQ415901,set:DQ415901,small membrane protein,Human coronavirus HKU1,,82,
ABD75540,GenBank,DQ415901,set:DQ415901,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75541,GenBank,DQ415901,set:DQ415901,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75542,GenBank,DQ415901,set:DQ415901,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75543,GenBank,DQ415901,set:DQ415901,orf1ab polyprotein,Human coronavirus HKU1,,7241,
ABD75544,GenBank,DQ415902,set:DQ415902,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABD75545,GenBank,DQ415902,set:DQ415902,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD75546,GenBank,DQ415902,set:DQ415902,hypothetical protein,Human coronavirus HKU1,,109,
ABD75547,GenBank,DQ415902,set:DQ415902,small membrane protein,Human coronavirus HKU1,,82,
ABD75548,GenBank,DQ415902,set:DQ415902,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75549,GenBank,DQ415902,set:DQ415902,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75550,GenBank,DQ415902,set:DQ415902,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75551,GenBank,DQ415902,set:DQ415902,orf1ab polyprotein,Human coronavirus HKU1,,7162,
ABD75552,GenBank,DQ415903,set:DQ415903,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75553,GenBank,DQ415903,set:DQ415903,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75554,GenBank,DQ415903,set:DQ415903,hypothetical protein,Human coronavirus HKU1,,109,
ABD75555,GenBank,DQ415903,set:DQ415903,small membrane protein,Human coronavirus HKU1,,82,
ABD75556,GenBank,DQ415903,set:DQ415903,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75557,GenBank,DQ415903,set:DQ415903,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75558,GenBank,DQ415903,set:DQ415903,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75559,GenBank,DQ415903,set:DQ415903,orf1ab polyprotein,Human coronavirus HKU1,,7182,
ABD75560,GenBank,DQ415904,set:DQ415904,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75561,GenBank,DQ415904,set:DQ415904,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75562,GenBank,DQ415904,set:DQ415904,hypothetical protein,Human coronavirus HKU1,,109,
ABD75563,GenBank,DQ415904,set:DQ415904,small membrane protein,Human coronavirus HKU1,,82,
ABD75564,GenBank,DQ415904,set:DQ415904,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75565,GenBank,DQ415904,set:DQ415904,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75566,GenBank,DQ415904,set:DQ415904,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75567,GenBank,DQ415904,set:DQ415904,orf1ab polyprotein,Human coronavirus HKU1,,7061,
ABD75568,GenBank,DQ415905,set:DQ415905,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75569,GenBank,DQ415905,set:DQ415905,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75570,GenBank,DQ415905,set:DQ415905,hypothetical protein,Human coronavirus HKU1,,109,
ABD75571,GenBank,DQ415905,set:DQ415905,small membrane protein,Human coronavirus HKU1,,82,
ABD75572,GenBank,DQ415905,set:DQ415905,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75573,GenBank,DQ415905,set:DQ415905,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75574,GenBank,DQ415905,set:DQ415905,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75575,GenBank,DQ415905,set:DQ415905,orf1ab polyprotein,Human coronavirus HKU1,,7161,
ABD75576,GenBank,DQ415906,set:DQ415906,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75577,GenBank,DQ415906,set:DQ415906,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75578,GenBank,DQ415906,set:DQ415906,hypothetical protein,Human coronavirus HKU1,,109,
ABD75579,GenBank,DQ415906,set:DQ415906,small membrane protein,Human coronavirus HKU1,,82,
ABD75580,GenBank,DQ415906,set:DQ415906,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75581,GenBank,DQ415906,set:DQ415906,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75582,GenBank,DQ415906,set:DQ415906,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75583,GenBank,DQ415906,set:DQ415906,orf1ab polyprotein,Human coronavirus HKU1,,7161,
ABD75584,GenBank,DQ415907,set:DQ415907,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75585,GenBank,DQ415907,set:DQ415907,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75586,GenBank,DQ415907,set:DQ415907,hypothetical protein,Human coronavirus HKU1,,109,
ABD75587,GenBank,DQ415907,set:DQ415907,small membrane protein,Human coronavirus HKU1,,82,
ABD75588,GenBank,DQ415907,set:DQ415907,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75589,GenBank,DQ415907,set:DQ415907,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75590,GenBank,DQ415907,set:DQ415907,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75591,GenBank,DQ415907,set:DQ415907,orf1ab polyprotein,Human coronavirus HKU1,,7171,
ABD75592,GenBank,DQ415908,set:DQ415908,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75593,GenBank,DQ415908,set:DQ415908,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75594,GenBank,DQ415908,set:DQ415908,hypothetical protein,Human coronavirus HKU1,,109,
ABD75595,GenBank,DQ415908,set:DQ415908,small membrane protein,Human coronavirus HKU1,,80,
ABD75596,GenBank,DQ415908,set:DQ415908,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75597,GenBank,DQ415908,set:DQ415908,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75598,GenBank,DQ415908,set:DQ415908,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75599,GenBank,DQ415908,set:DQ415908,orf1ab polyprotein,Human coronavirus HKU1,,7191,
ABD75600,GenBank,DQ415909,set:DQ415909,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75601,GenBank,DQ415909,set:DQ415909,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75602,GenBank,DQ415909,set:DQ415909,hypothetical protein,Human coronavirus HKU1,,109,
ABD75603,GenBank,DQ415909,set:DQ415909,small membrane protein,Human coronavirus HKU1,,82,
ABD75604,GenBank,DQ415909,set:DQ415909,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75605,GenBank,DQ415909,set:DQ415909,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75606,GenBank,DQ415909,set:DQ415909,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75607,GenBank,DQ415909,set:DQ415909,orf1ab polyprotein,Human coronavirus HKU1,,7131,
ABD75608,GenBank,DQ415910,set:DQ415910,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75609,GenBank,DQ415910,set:DQ415910,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75610,GenBank,DQ415910,set:DQ415910,hypothetical protein,Human coronavirus HKU1,,109,
ABD75611,GenBank,DQ415910,set:DQ415910,small membrane protein,Human coronavirus HKU1,,80,
ABD75612,GenBank,DQ415910,set:DQ415910,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75613,GenBank,DQ415910,set:DQ415910,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75614,GenBank,DQ415910,set:DQ415910,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75615,GenBank,DQ415910,set:DQ415910,orf1ab polyprotein,Human coronavirus HKU1,,7141,
ABD75616,GenBank,DQ415911,set:DQ415911,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABD75617,GenBank,DQ415911,set:DQ415911,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD75618,GenBank,DQ415911,set:DQ415911,hypothetical protein,Human coronavirus HKU1,,109,
ABD75619,GenBank,DQ415911,set:DQ415911,small membrane protein,Human coronavirus HKU1,,82,
ABD75620,GenBank,DQ415911,set:DQ415911,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75621,GenBank,DQ415911,set:DQ415911,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75622,GenBank,DQ415911,set:DQ415911,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75623,GenBank,DQ415911,set:DQ415911,orf1ab polyprotein,Human coronavirus HKU1,,7181,
ABD75624,GenBank,DQ415912,set:DQ415912,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABD75625,GenBank,DQ415912,set:DQ415912,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD75626,GenBank,DQ415912,set:DQ415912,hypothetical protein,Human coronavirus HKU1,,109,
ABD75627,GenBank,DQ415912,set:DQ415912,small membrane protein,Human coronavirus HKU1,,82,
ABD75628,GenBank,DQ415912,set:DQ415912,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75629,GenBank,DQ415912,set:DQ415912,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75630,GenBank,DQ415912,set:DQ415912,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75631,GenBank,DQ415912,set:DQ415912,orf1ab polyprotein,Human coronavirus HKU1,,7162,
ABD75632,GenBank,DQ415913,set:DQ415913,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,
ABD75633,GenBank,DQ415913,set:DQ415913,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD75634,GenBank,DQ415913,set:DQ415913,hypothetical protein,Human coronavirus HKU1,,109,
ABD75635,GenBank,DQ415913,set:DQ415913,small membrane protein,Human coronavirus HKU1,,82,
ABD75636,GenBank,DQ415913,set:DQ415913,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75637,GenBank,DQ415913,set:DQ415913,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75638,GenBank,DQ415913,set:DQ415913,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75639,GenBank,DQ415913,set:DQ415913,orf1ab polyprotein,Human coronavirus HKU1,,7142,
ABD75640,GenBank,DQ415914,set:DQ415914,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,
ABD75641,GenBank,DQ415914,set:DQ415914,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD75642,GenBank,DQ415914,set:DQ415914,hypothetical protein,Human coronavirus HKU1,,109,
ABD75643,GenBank,DQ415914,set:DQ415914,small membrane protein,Human coronavirus HKU1,,82,
ABD75644,GenBank,DQ415914,set:DQ415914,membrane glycoprotein,Human coronavirus HKU1,,223,
ABD75645,GenBank,DQ415914,set:DQ415914,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD75646,GenBank,DQ415914,set:DQ415914,hypothetical protein orf8,Human coronavirus HKU1,,205,
ABD75647,GenBank,DQ415914,set:DQ415914,orf1ab polyprotein,Human coronavirus HKU1,,7171,
ABD91880,GenBank,DQ422728,set:DQ422728,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91881,GenBank,DQ422729,set:DQ422729,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91882,GenBank,DQ422730,set:DQ422730,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91883,GenBank,DQ422731,set:DQ422731,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91884,GenBank,DQ422732,set:DQ422732,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91885,GenBank,DQ422733,set:DQ422733,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91886,GenBank,DQ422734,set:DQ422734,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91887,GenBank,DQ422735,set:DQ422735,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91888,GenBank,DQ422736,set:DQ422736,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91889,GenBank,DQ422737,set:DQ422737,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91890,GenBank,DQ422738,set:DQ422738,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91891,GenBank,DQ422739,set:DQ422739,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD91892,GenBank,DQ422740,set:DQ422740,RNA-dependent RNA polymerase,Human coronavirus HKU1,,928,
ABD96186,GenBank,DQ437607,set:DQ437607,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD96187,GenBank,DQ437608,set:DQ437608,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD96188,GenBank,DQ437609,set:DQ437609,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD96189,GenBank,DQ437610,set:DQ437610,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD96190,GenBank,DQ437611,set:DQ437611,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD96191,GenBank,DQ437612,set:DQ437612,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD96192,GenBank,DQ437613,set:DQ437613,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD96193,GenBank,DQ437614,set:DQ437614,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD96194,GenBank,DQ437615,set:DQ437615,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD96195,GenBank,DQ437616,set:DQ437616,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD96196,GenBank,DQ437617,set:DQ437617,spike glycoprotein,Human coronavirus HKU1,,1351,
ABD96197,GenBank,DQ437618,set:DQ437618,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD96198,GenBank,DQ437619,set:DQ437619,spike glycoprotein,Human coronavirus HKU1,,1356,
ABD96199,GenBank,DQ437620,set:DQ437620,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD96200,GenBank,DQ437621,set:DQ437621,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD96201,GenBank,DQ437622,set:DQ437622,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD96202,GenBank,DQ437623,set:DQ437623,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD96203,GenBank,DQ437624,set:DQ437624,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD96204,GenBank,DQ437625,set:DQ437625,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD96205,GenBank,DQ437626,set:DQ437626,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
ABD96206,GenBank,DQ437627,set:DQ437627,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,
